id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
1383|mukaali riders|am|145.0|fast attack|if this unit contains 4 or more models, it has <b>power rating 6</b>. every model is equipped with: laspistol; hunting lance; stomping feet; frag grenades.||False
1385|grot bomm launcha|ork|145.0|fast attack|a grot bomm launcha is equipped with: grot-guided bomm.||False
1386|attack fighta|ork|145.0|flyers|an attack fighta is equipped with: 2 twin big shootas.||False
1387|fighta-bommer|ork|145.0|flyers|a fighta-bommer is equipped with: 3 twin big shootas.||False
1388|dethrolla battle fortress|ork|145.0|lords of war|a dethrolla battle fortress is equipped with: kannon; 2 twin big shootas; 2 zzap guns; deff rolla.||False
1389|kill krusha|ork|145.0|lords of war|a kill krusha is equipped with: krusha kannon.||False
1390|raven strike fighter|dru|145.0|flyers|a raven strike fighter is equipped with: 2 dark lances; splinterstorm cannon.||False
1391|knarloc riders|tau|145.0|fast attack|if this unit contains 4 or more models, it has <b>power rating 8</b>. every model is equipped with: kroot rifle; knarloc beak and talons.||False
1392|great knarloc|tau|145.0|heavy support|a great knarloc is equipped with: great knarloc beak and talons.||False
1393|firestorm|ae|145.0|heavy support|a firestorm is equipped with: firestorm scatter laser; twin shuriken catapult.||False
1394|ministorum priest|am|16.0|elites|a ministorum priest is a single model armed with a laspistol, frag grenades and krak grenades.||False
1395|crusaders|am|16.0|elites|this unit contains 2 crusaders. it may contain up to 2 additional crusaders (<b>power rating +2</b>), up to 4 additional crusaders (<b>power rating +4</b>), up to 6 additional crusaders (<b>power rating +6</b>) or up to 8 additional crusaders (<b>power rating +8</b>). each crusader is armed with a power sword.||False
1396|tech-priest enginseer|am|16.0|elites|a tech-priest enginseer is a single model armed with an omnissian axe, a laspistol and a servo-arm.||False
1397|servitors|am|16.0|elites|this unit contains 4 servitors. each servitor is armed with a servo-arm.|30.0|True
1398|ogryn bodyguard|am|16.0|elites|an ogryn bodyguard is a single model armed with a ripper gun, a huge knife and frag bombs.||False
1400|bonesinger|ae|108.0|elites|a bonesinger is a single model equipped with: psytronome shaper.||False
1401|neurothrope|tyr|20.0|hq|||False
1402|screamer-killers|tyr|20.0|heavy support|if this unit contains 2 models, it has <b>power rating 14</b>. if this unit contains 3 models, it has <b>power rating 21</b>. every model is equipped with: 1 bio-plasmic scream; 4 screamer-killer talons.||False
1403|thornbacks|tyr|20.0|heavy support|if this unit contains 2 models, it has <b>power rating 14</b>. if this unit contains 3 models, it has <b>power rating 21</b>. every model is equipped with: 2 devourers with brainleech worms; 2 carnifex scything talons.||False
1406|sly marbo|am|22.0|elites|sly marbo is a single model. he is armed with a ripper pistol, frag grenades and an envenomed blade. only one of this model may be included in your army.||False
1446|trajann valoris|ac|24.0|hq|"trajann valoris is equipped with: watcher’s axe; misericordia. your army can only include one <span class=""tooltip00152"" data-tooltip-content=""#tooltip_content00152"" data-tooltip-anchor=""#tooltip_content00152""><span class=""kwb"">trajann</span> <span class=""kwb"">valoris</span></span> model."||False
1447|shield-captain|ac|24.0|hq|a shield-captain is equipped with: guardian spear.||False
1448|shield-captain in allarus terminator armour|ac|24.0|hq|a shield-captain in allarus terminator armour is equipped with: balistus grenade launcher; guardian spear.||False
1449|shield-captain on dawneagle jetbike|ac|24.0|hq|a shield-captain on dawneagle jetbike is equipped with: hurricane bolter; interceptor lance.||False
1450|custodian wardens|ac|24.0|elites|if this unit contains 4-5 models, it has <b>power rating 12</b>. if this unit contains 6-8 models, it has <b>power rating 20</b>. if this unit contains 9 or more models, it has <b>power rating 25</b>. every model is equipped with: guardian spear.||False
1451|vexilus praetor|ac|24.0|elites|a vexilus praetor is equipped with: guardian spear; vexilla defensor.||False
1452|vexilus praetor in allarus terminator armour|ac|24.0|elites|a vexilus praetor in allarus terminator armour is equipped with: balistus grenade launcher; vexilla defensor.||False
1453|allarus custodians|ac|24.0|elites|increase this unit’s <b>power rating</b> by <b>+3</b> for every additional model it includes. every model is equipped with: balistus grenade launcher; guardian spear.||False
1454|vertus praetors|ac|24.0|fast attack|increase this unit’s <b>power rating</b> by <b>+4</b> for every additional model it includes. every model is equipped with: hurricane bolter; interceptor lance.||False
1455|bloodmaster|cd|25.0|hq|a bloodmaster is equipped with: blade of blood.||False
1456|skullmaster|cd|25.0|hq|a skullmaster is equipped with: blade of blood; bladed horn.||False
1458|contemptor-achillus dreadnought|ac|146.0|elites|a contemptor-achillus dreadnought is equipped with: achillus dreadspear; 2 lastrum storm bolters.||False
1460|caladius grav-tank|ac|146.0|heavy support|a caladius grav-tank is equipped with: twin iliastus accelerator cannon; twin lastrum bolt cannon.||False
1461|coronus grav-carrier|ac|146.0|dedicated transport|a coronus grav-carrier is equipped with: twin arachnus blaze cannon; twin lastrum bolt cannon.||False
1462|changecaster|cd|25.0|hq|a changecaster is equipped with: ritual dagger.||False
1463|fateskimmer|cd|25.0|hq|a fateskimmer is equipped with: ritual dagger; screamer bites.||False
1464|fluxmaster|cd|25.0|hq|a fluxmaster is equipped with: disc blades; ritual dagger.||False
1465|rotigus|cd|25.0|hq|"rotigus is equipped with: streams of brackish filth; fanged maw; gnarlrod; nurgling claws. your army can only include one <span class=""tooltip00237"" data-tooltip-content=""#tooltip_content00237"" data-tooltip-anchor=""#tooltip_content00237""><span class=""kwb"">rotigus</span></span> model."||False
1466|horticulous slimux|cd|25.0|hq|"horticulous slimux is equipped with: acidic maw; lopping shears. your army can only include one <span class=""tooltip00238"" data-tooltip-content=""#tooltip_content00238"" data-tooltip-anchor=""#tooltip_content00238""><span class=""kwb"">horticulous</span> <span class=""kwb"">slimux</span></span> model."||False
1467|poxbringer|cd|25.0|hq|a poxbringer is equipped with: foul balesword.||False
1468|sloppity bilepiper|cd|25.0|hq|a sloppity bilepiper is equipped with: marotter.||False
1469|spoilpox scrivener|cd|25.0|hq|a spoilpox scrivener is equipped with: disgusting sneezes; distended maw; plaguesword.||False
1470|feculent gnarlmaw|cd|25.0|fortifications|a feculent gnarlmaw has no equipment.|75.0|True
1472|tzaangor shaman|ts|27.0|elites|a tzaangor shaman is equipped with: disc blades; force stave; disc of tzeentch.||False
1474|tzaangor enlightened|ts|27.0|fast attack|if this unit contains 4-6 models, it has <b>power rating 6</b>. every model is equipped with: disc blades; divining spear; disc of tzeentch.||False
1476|mutalith vortex beast|ts|27.0|heavy support|a mutalith vortex beast is equipped with: betentacled maw; mutalith claws.||False
1477|commander in crisis battlesuit|tau|28.0|hq|a commander in crisis battlesuit is equipped with: burst cannon.||False
1478|commander in enforcer battlesuit|tau|28.0|hq|a commander in enforcer battlesuit is equipped with: burst cannon.||False
1479|telemon heavy dreadnought|ac|146.0|heavy support|a telemon heavy dreadnought is equipped with: 2 iliastus accelerator culverin; spiculus bolt launcher.||False
1481|armiger helverin|qi|34.0|lords of war|if this unit contains 2 models, it has <b>power rating 16</b>. if this unit contains 3 models, it has <b>power rating 24</b>. every model is equipped with: 2 armiger autocannons; meltagun.||False
1482|armiger warglaive|qi|34.0|lords of war|if this unit contains 2 models, it has <b>power rating 16</b>. if this unit contains 3 models, it has <b>power rating 24</b>. every model is equipped with: meltagun; thermal spear; reaper chain-cleaver.||False
1483|knight preceptor|qi|34.0|lords of war|a knight preceptor is equipped with: las-impulsor, preceptor multi-laser; reaper chainsword; titanic feet.||False
1484|canis rex|qi|34.0|lords of war|"<span class=""kwb"">canis</span> <span class=""kwb"">rex</span> is equipped with: las-impulsor, preceptor multi-laser; freedom’s hand; titanic feet. <span class=""kwb"">sir</span> <span class=""kwb"">hekhtur</span> begins the battle piloting <span class=""kwb"">canis</span> <span class=""kwb"">rex</span> (see the <span class=""redfont"">sir hekhtur</span> ability below). your army can only include 1 <span class=""tooltip00322"" data-tooltip-content=""#tooltip_content00322"" data-tooltip-anchor=""#tooltip_content00322""><span class=""kwb"">canis</span> <span class=""kwb"">rex</span></span> model."||False
1485|knight castellan|qi|34.0|lords of war|a knight castellan is equipped with: plasma decimator; 4 shieldbreaker missiles; 2 twin meltaguns; twin siegebreaker cannon; volcano lance; titanic feet.||False
1486|knight valiant|qi|34.0|lords of war|a knight valiant is equipped with: conflagration cannon; 4 shieldbreaker missiles; thundercoil harpoon; 2 twin meltaguns; twin siegebreaker cannon; titanic feet.||False
1521|astraeus|sm|146.0|lords of war|an astraeus is equipped with: ironhail heavy stubber; 2 astraeus las-rippers; storm bolter; twin heavy bolter; twin macro-accelerator cannon.||False
1522|gabriel angelos|sm|146.0|hq|"gabriel angelos is equipped with: god-splitter. your army can only include one <span class=""tooltip00387"" data-tooltip-content=""#tooltip_content00387"" data-tooltip-anchor=""#tooltip_content00387""><span class=""kwb"">gabriel</span> <span class=""kwb"">angelos</span></span> model."||False
1523|sicaran arcus|sm|146.0|heavy support|a sicaran arcus is equipped with: arcus multi-launcher; heavy bolter||False
1524|sicaran omega|sm|146.0|heavy support|a sicaran omega is equipped with: heavy bolter; omega plasma array.||False
1525|secutarii hoplites|adm|146.0|elites|if this unit contains 6 or more models, it has <b>power rating 4</b>. every model is equipped with: arc lance; mag-inverter shield.||False
1526|secutarii peltasts|adm|146.0|elites|if this unit contains 6 or more models, it has <b>power rating 4</b>. every model is equipped with: galvanic caster.||False
1527|terrax-pattern termite|sm|146.0|dedicated transport|a terrax pattern termite is equipped with: terrax melta cutter, 2 terrax storm bolters; termite drill.||False
1532|chaos terrax-pattern termite|csm|146.0|dedicated transport|a chaos terrax-pattern termite is equipped with: terrax melta cutter; 2 terrax combi-bolters; termite drill.||False
1533|terrax-pattern termite|adm|146.0|dedicated transport|a terrax pattern termite is equipped with: terrax melta cutter, 2 terrax storm bolters; termite drill.||False
1536|big mek with shokk attack gun|ork|46.0|hq|a big mek with shokk attack gun is equipped with: shokk attack gun; stikkbombs.||False
1537|deffkilla wartrike|ork|46.0|hq|a deffkilla wartrike is equipped with: killa jet; 3 twin boomstikks; snagga klaw.||False
1538|kustom boosta-blastas|ork|46.0|fast attack|if this unit contains 2 models it has <b>power rating 8</b>. if this unit contains 3 models it has <b>power rating 12</b>. every model is equipped with: 4 burna exhausts; grot blasta; rivet kannon; stikkbombs.||False
1539|shokkjump dragstas|ork|46.0|fast attack|if this unit contains 2 models it has <b>power rating 10</b>. if this unit contains 3 models it has <b>power rating 15</b>. every model is equipped with: kustom shokk rifle; rokkit launcha; saw blades.||False
1540|boomdakka snazzwagons|ork|46.0|fast attack|if this unit contains 2 models it has <b>power rating 10</b>. if this unit contains 3 models it has <b>power rating 15</b>. every model is equipped with: big shoota; grot blasta; mek speshul; burna bottles.||False
1541|megatrakk scrapjets|ork|46.0|fast attack|if this unit contains 2 models it has <b>power rating 10</b>. if this unit contains 3 models it has <b>power rating 15</b>. every model is equipped with: rokkit kannon; 2 twin big shootas; wing missiles; nose drill.||False
1542|rukkatrukk squigbuggies|ork|46.0|fast attack|if this unit contains 2 models it has <b>power rating 12</b>. if this unit contains 3 models it has <b>power rating 18</b>. every model is equipped with: heavy squig launcha; sawn-off shotgun; squig launcha; squig mine; saw blades; stikkbombs.||False
1543|gunwagon|ork|46.0|heavy support|a gunwagon is equipped with: kannon.||False
1544|bonebreaka|ork|46.0|heavy support|a bonebreaka is equipped with: deff rolla.||False
1545|mekboy workshop|ork|46.0|fortifications|a mekboy workshop consists of 1 mekboy workbench, 3 scrap piles and 3 scrap barricades. a mekboy workshop has no equipment.|70.0|False
1546|abominant|gc|53.0|elites|an abominant is equipped with: familiar’s claws; power sledgehammer.||False
1552|missionary|as|112.0|hq|a missionary is equipped with: auto pistol; servo-stubber; power maul; frag grenades; krak grenades.||False
1553|preacher|as|112.0|elites|a preacher is equipped with: zealot’s vindictor.||False
1554|marneus calgar in armour of heraclus|sm|51.0|hq|"marneus calgar in armour of heraclus is a single model armed with the gauntlets of ultramar. only one <span class=""tooltip00333"" data-tooltip-content=""#tooltip_content00333"" data-tooltip-anchor=""#tooltip_content00333""><span class=""kwb"">marneus</span> <span class=""kwb"">calgar</span></span> may be included in your army."||False
1555|victrix honour guard|sm|77.0|elites|this unit contains 2 victrix honour guard. every model is equipped with: power sword; frag grenades; krak grenades. every model has an ultima storm shield.|60.0|True
1556|haarken worldclaimer|csm|12.0|hq|"haarken worldclaimer is equipped with: helspear; herald’s talon; frag grenades; krak grenades. your army can only include one <span class=""tooltip00259"" data-tooltip-content=""#tooltip_content00259"" data-tooltip-anchor=""#tooltip_content00259""><span class=""kwb"">haarken</span> <span class=""kwb"">worldclaimer</span></span> model."||False
1557|contemptor-galatus dreadnought|ac|146.0|elites|a contemptor-galatus dreadnought is equipped with: galatus warblade; galatus shield.||False
1558|aquilon custodians|ac|146.0|elites|if this unit contains 4 or more models it has <b>power rating 22</b>. every model is equipped with: lastrum storm bolter; solerite power gauntlet.||False
1559|custodian guard with adrasite and pyrithite spears|ac|146.0|troops|if this unit contains 4 or more models, it has <b>power rating 14</b>. every model is equipped with: adrasite spear.||False
1560|agamatus custodians|ac|146.0|fast attack|if this unit contains 4 or more models it has <b>power rating 30</b>. every model is equipped with: lastrum bolt cannon; interceptor lance.||False
1561|venatari custodians|ac|146.0|fast attack|if this unit contains 4 or more models, it has <b>power rating 16</b>. every model is equipped with: kinetic destroyer; tarsus buckler.||False
1562|pallas grav-attack|ac|146.0|fast attack|a pallas grav-attack is equipped with: twin arachnus blaze cannon.||False
1563|sagittarum custodians|ac|146.0|troops|if this unit contains 4 or more models, it has <b>power rating 13</b>. every model is equipped with: adrastus bolt caliver.||False
1564|orion assault dropship|ac|146.0|flyers|an orion assault dropship is equipped with: 2 arachnus heavy blaze cannons; 2 twin lastrum bolt cannons; 2 spiculus heavy bolt launchers.||False
1565|jackal alphus|gc|53.0|hq|a jackal alphus is equipped with: autopistol; cult sniper rifle; blasting charges.||False
1567|clamavus|gc|53.0|elites|a clamavus is equipped with: autopistol.||False
1568|locus|gc|53.0|elites|a locus is equipped with: hypermorph tail; locus blades.||False
1569|sanctus|gc|53.0|elites|a sanctus is equipped with: familiar’s claws; sanctus bio-dagger.||False
1570|kelermorph|gc|53.0|elites|a kelermorph is equipped with: 3 liberator autostubs.||False
1571|nexos|gc|53.0|elites|a nexos is equipped with: autopistol.||False
1572|biophagus|gc|53.0|elites|a biophagus is equipped with: autopistol; injector goad; chemical vials.||False
1573|achilles ridgerunners|gc|53.0|fast attack|if this unit contains 2 models, it has <b>power rating 8</b>. if this unit contains 3 models, it has <b>power rating 12</b>. every model is equipped with: heavy mining laser; 2 heavy stubbers; flare launcher.||False
1574|atalan jackals|gc|53.0|fast attack|"if this unit contains between 4-7 atalan jackal models, it has <b>power rating 7</b>. if this unit contains between 3-6 atalan jackal models, it can contain 1 atalan wolfquad model for <b>power rating +1</b>. if this unit contains 7 atalan jackal models, it can contain up to 2 atalan wolfquad models for <b>power rating +1</b> each.<br><ul style=""margin-block-start:0em""><li>the atalan leader and every atalan jackal is equipped with: atalan small arms; blasting charges.</li><li>every atalan wolfquad is equipped with: atalan small arms; heavy stubber; blasting charges.</li></ul>"||False
1577|seraptek heavy construct|nec|146.0|lords of war|a seraptek is equipped with: 2 singularity generators; titanic forelimbs.||False
1578|commissar severina raine|am|55.0|elites|commissar severina raine is a single model armed with penance and evenfall. only one of this model may be included in your army.||False
1579|inquisitor eisenhorn|inq||hq|"inquisitor eisenhorn is equipped with: artificer bolt pistol; barbarisater; runestaff; electrobane grenades. your army can only include one <span class=""tooltip00282"" data-tooltip-content=""#tooltip_content00282"" data-tooltip-anchor=""#tooltip_content00282""><span class=""kwb"">eisenhorn</span></span> model."||False
1580|tech-priest manipulus|adm|15.0|hq|a tech-priest manipulus is equipped with: magnarail lance; manipulus mechadendrites; omnissian staff.||False
1581|master of possession|csm|12.0|hq|a master of possession is equipped with: bolt pistol; staff of possession; frag grenades; krak grenades.||False
1583|lord discordant on helstalker|csm|12.0|hq|a lord discordant on helstalker is equipped with: helstalker autocannon; bolt pistol; bladed limbs; impaler chainglaive; mechatendrils; techno-virus injector; frag grenades; krak grenades.||False
1584|master of executions|csm|12.0|elites|a master of executions is equipped with: bolt pistol; axe of dismemberment; frag grenades; krak grenades.||False
1586|venomcrawler|csm|12.0|fast attack|a venomcrawler is equipped with: 2 excruciator cannons; soulflayer tendrils and claws.||False
1587|noctilith crown|csm|12.0|fortifications|a noctilith crown is equipped with: lashing warp energies.||False
1588|skull altar|cd|25.0|fortifications|a skull altar has no equipment.||False
1589|infernal enrapturess|cd|25.0|hq|an infernal enrapturess is equipped with: heartstring lyre; ravaging claws.||False
1591|janus draik|rt|62.0|hq|janus draik is a single model armed with a monomolecular rapier, heirloom pistol and archeotech grenades. only one of this model can be included in your army.||False
1592|espern locarno|rt|62.0|elites|espern locarno is a single model armed with a laspistol and force-orb cane. only one of this model can be included in your army.||False
1593|taddeus the purifier|rt|62.0|hq|taddeus the purifier is a single model armed with a laspistol, servo-stubber and power maul. only one of this model can be included in your army.||False
1594|pious vorne|rt|62.0|elites|pious vorne is a single model armed with vindictor. only one of this model can be included in your army.||False
1595|ur-025|rt|62.0|elites|ur-025 is a single model equipped with a mk i assault cannon and a power claw. only one of this model can be included in your army.||False
1596|rein and raus|am|62.0|elites|this unit contains two models, rein and raus. rein is armed with a sniper rifle and stub pistol. raus is armed with a stub pistol and demolition charge. only one of this unit can be included in your army.|40.0|True
1597|dahyak grekh|tau|62.0|elites|dahyak grekh is a single model armed with a kroot rifle and kroot pistol. only one of this model can be included in your army.||False
1598|amallyn shadowguide|ae|62.0|elites|amallyn shadowguide is a single model armed with a ranger long rifle, power blade and plasma grenades. only one of this model can be included in your army.||False
1599|obsidius mallex|csm|62.0|hq|obsidius mallex is a single model armed with a plasma pistol and thunder hammer. only one of this model can be included in your army.||False
1600|rogue psyker|csm|62.0|elites|a rogue psyker is single model armed with a laspistol and chaos stave. no more than two of these models can be included in your army.||False
1601|negavolt cultists|csm|62.0|elites|this unit contains 4 negavolt cultists. each model is armed with electro-goads. only one of this unit can be included in your army.|50.0|True
1602|black legionnaires|csm|62.0|troops|"this unit contains 2 chaos space marines. each model is armed with a boltgun, bolt pistol, frag grenades and krak grenades. only one of this unit can be included in your army. <div class=""pricetag"">28</div>"|28.0|True
1603|spindle drones|un|62.0|troops|this unit contains 4 spindle drones. each model is equipped with a drone pulse. only one of this unit may be included in your army.|65.0|True
1604|chaos beastmen|csm|62.0|troops|this unit contains 4 chaos beastmen. each model is armed with either a laspistol or autopistol, and either a chainsword or brutal assault weapon. each model is also armed with frag grenades and krak grenades. only one of this unit can be included in your army.|25.0|True
1606|captain in phobos armour|sm|139.0|hq|a captain in phobos armour is equipped with: bolt pistol; master-crafted instigator bolt carbine; combat knife; frag grenades; krak grenades; camo cloak.||False
1607|librarian in phobos armour|sm|139.0|hq|a librarian in phobos armour is equipped with: bolt pistol; force sword; frag grenades; krak grenades; camo cloak.||False
1608|lieutenant in phobos armour|sm|139.0|hq|a lieutenant in phobos armour is equipped with: bolt pistol; master-crafted occulus bolt carbine; paired combat blades; frag grenades; krak grenades.||False
1609|infiltrator squad|sm|139.0|troops|if this unit contains 6 or more models, it has <b>power rating 12</b>. every model is equipped with: bolt pistol; marksman bolt carbine; frag grenades; krak grenades.||False
1610|suppressor squad|sm|139.0|fast attack|every model is equipped with: accelerator autocannon; bolt pistol; frag grenades; krak grenades.|100.0|True
1611|eliminator squad|sm|139.0|heavy support|every model is equipped with: bolt pistol; bolt sniper rifle; frag grenades; krak grenades; camo cloak.||False
1630|ambull|un|66.0|elites|an ambull is a single model armed with enormous claws.||False
1631|borewyrm infestation|un|66.0|elites|this unit contains 1 borewyrm infestation. it can include up to 1 additional borewyrm infestation (<b>power rating +1</b>). each model is armed with vicious jaws.||False
1632|amallyn shadowguide|rt|62.0|elites|amallyn shadowguide is a single model armed with a ranger long rifle, power blade and plasma grenades. only one of this model can be included in your army.||False
1633|dahyak grekh|rt|62.0|elites|dahyak grekh is a single model armed with a kroot rifle and kroot pistol. only one of this model can be included in your army.||False
1634|rein and raus|rt|62.0|elites|this unit contains two models, rein and raus. rein is armed with a sniper rifle and stub pistol. raus is armed with a stub pistol and demolition charge. only one of this unit can be included in your army.||False
1635|elucia vhane|rt|65.0|hq|elucia vhane is a single model armed with a monomolecular cane-rapier, heirloom pistol and concussion grenades. only one of this model can be included in your army.||False
1636|nitsch’s squad|rt|65.0|troops|this unit contains voidmaster nitsch, aximillion and 4 voidsmen. only one of this unit can be included in your army.<br>&nbsp;• 3 voidsmen are each armed with a lasgun, laspistol and concussion grenades.<br>&nbsp;• 1 voidsman is armed with a rotor cannon, laspistol and concussion grenades.<br>&nbsp;• the voidmaster is armed with an artificer shotgun, laspistol and concussion grenades.|40.0|True
1637|larsen van der grauss|rt|65.0|elites|larsen van der grauss is a single model armed with a voltaic pistol and concussion grenades. only one of this model can be included in your army.||False
1638|sanistasia minst|rt|65.0|elites|sanistasia minst is a single model armed with a scalpel claw, laspistol and concussion grenades. only one of this model can be included in your army.||False
1639|knosso prond|rt|65.0|elites|knosso prond is a single model armed with a death cult power blade, dartmask and concussion grenades. only one of this model can be included in your army.||False
1647|contorted epitome|cd|25.0|hq|a contorted epitome is equipped with: coiled tentacles; ravaging claws.||False
1648|shalaxi helbane|cd|25.0|hq|"shalaxi helbane is equipped with: living whip; snapping claws; soulpiercer. your army can only include one <span class=""tooltip00240"" data-tooltip-content=""#tooltip_content00240"" data-tooltip-anchor=""#tooltip_content00240""><span class=""kwb"">shalaxi</span> <span class=""kwb"">helbane</span></span> model."||False
1649|syll’esske|cd|25.0|hq|"syll’esske is equipped with: scourging whip; axe of dominion. your army can only include one <span class=""tooltip00241"" data-tooltip-content=""#tooltip_content00241"" data-tooltip-anchor=""#tooltip_content00241""><span class=""kwb"">syll’esske</span></span> model."||False
1650|skorpius dunerider|adm|15.0|dedicated transport|a skorpius dunerider is equipped with: 2 cognis heavy stubbers; twin cognis heavy stubber.||False
1651|skorpius disintegrator|adm|15.0|heavy support|a skorpius disintegrator is equipped with: 3 cognis heavy stubbers; disruptor missile launcher; belleros energy cannon.||False
1652|repulsor executioner|sm|139.0|heavy support|a repulsor executioner is equipped with: 2 fragstorm grenade launchers; heavy onslaught gatling cannon; macro plasma incinerator; 2 storm bolters; twin heavy bolter; twin icarus ironhail heavy stubber; auto launchers.||False
1658|knight despoiler|qt|70.0|lords of war|a knight despoiler is equipped with: daemonbreath meltagun; reaper chainsword; titanic feet; warpstrike claw.<br><br><i>if this model is equipped with 2 daemonbreath thermal cannons, 2 despoiler battle cannons,<br>2 despoiler gatling cannons, or 1 reaper chainsword and 1 warpstrike claw, its unit cost is increased by 20 pts.</i>||False
1659|knight tyrant|qt|70.0|lords of war|a knight tyrant is equipped with: brimstone volcano lance; ectoplasma decimator; 4 gheiststrike missiles; 2 twin daemonbreath meltaguns; twin desecrator cannon; titanic feet.||False
1660|knight desecrator|qt|70.0|lords of war|a knight desecrator is equipped with: desecrator laser destructor; diabolus heavy stubber; reaper chainsword; titanic feet.||False
1661|knight rampager|qt|70.0|lords of war|a knight rampager is equipped with: diabolus heavy stubber; reaper chainsword; titanic feet; warpstrike claw.||False
1662|chaos acastus knight asterius|qt|146.0|lords of war|a chaos acastus knight asterius is equipped with: 2 asterius volkite culverins; karacnos mortar battery; 2 twin conversion beam cannons; titanic feet.||False
1663|war dog moirax|qt|146.0|lords of war|if this unit contains 2 war dog moirax it has <b>power rating 16</b>. if this unit contains 3 war dog moirax it has <b>power rating 24</b>. every model is equipped with: rad cleanser; siege claw; volkite veuglaire.||False
1664|acastus knight asterius|qi|146.0|lords of war|an acastus knight asterius is equipped with: 2 asterius volkite culverins; karacnos mortar battery; 2 twin conversion beam cannons; titanic feet.||False
1665|knight moirax|qi|146.0|lords of war|if this unit contains 2 models, it has <b>power rating 16</b>. if this unit contains 3 models, it has <b>power rating 24</b>. every model is equipped with: rad cleanser; siege claw; volkite veuglaire.||False
1666|incursor squad|sm|139.0|troops|if this unit contains 6 or more models, it has <b>power rating 10</b>. every model is equipped with: bolt pistol; occulus bolt carbine; paired combat blades; frag grenades; krak grenades.||False
1667|invictor tactical warsuit|sm|139.0|elites|an invictor tactical warsuit is equipped with: fragstorm grenade launcher; heavy bolter; incendium cannon; twin ironhail heavy stubber; invictor fist.||False
1668|impulsor|sm|139.0|dedicated transport|an impulsor is equipped with: 2 storm bolters.||False
1678|ancient in terminator armour|sm|139.0|elites|an ancient in terminator armour is equipped with: storm bolter; power fist.||False
1679|khan on bike|sm|78.0|hq|a khan on bike is a single model equipped with: twin boltgun; khan’s spear; frag grenades; krak grenades.||False
1680|ares gunship|ac|146.0|flyers|an ares gunship is equipped with: 2 arachnus heavy blaze cannons; arachnus magna-blaze cannon; infernus firebombs.||False
1720|chaos vindicator laser destroyer|ts|146.0|heavy support|a chaos vindicator laser destroyer is equipped with: combi-bolter; laser volley cannon.||False
1746|death guard greater blight drone|dg|146.0|fast attack|a death guard greater blight drone is equipped with: bile maw; blightreaper cannon; greater plague probe.||False
1750|chaos vindicator laser destroyer|dg|146.0|heavy support|a chaos vindicator laser destroyer is equipped with: combi-bolter; laser volley cannon.||False
1812|cultists of the abyss|csm|80.0|troops|this unit consists of 1 cultist champion and 6 cultists.<br>&nbsp;• the cultist champion is armed with a stubcarbine, chainsword, frag grenades and krak grenades.<br>&nbsp;• 1 cultist is armed with a grenade launcher.<br>&nbsp;• 1 cultist is armed with a heavy stubber, frag grenades and krak grenades.<br>&nbsp;• 4 cultists are each armed with an autogun, frag grenades and krak grenades.|40.0|True
1813|cultist firebrand|csm|80.0|elites|a cultist firebrand is a single model armed with a hellfire torch, laspistol, frag grenades and krak grenades.||False
1814|neyam shai murad|rt|80.0|hq|neyam shai murad is a single model armed with two negotiator pistols. only one of this model can be included in your army.||False
1815|gotfret de montbard|rt|80.0|elites|gotfret de montbard is a single model armed with a power sword and storm shield. only one of this model can be included in your army.||False
1816|gotfret de montbard|am|80.0|elites|gotfret de montbard is a single model armed with a power sword and storm shield. only one of this model can be included in your army.||False
1817|aradia madellan|rt|80.0|hq|aradia madellan is a single model armed with a laspistol and force stave. only one of this model can be included in your army.||False
1818|aradia madellan|am|80.0|hq|aradia madellan is a single model armed with a laspistol and force stave. only one of this model can be included in your army.||False
1821|x-101|rt|80.0|elites|x-101 is a single model armed with a grav-gun and hydraulic claw. only one of this model can be included in your army.||False
1822|x-101|adm|80.0|elites|x-101 is a single model armed with a grav-gun and hydraulic claw. only one of this model can be included in your army.||False
1825|iron father feirros|sm|83.0|hq|iron father feirros is a single model equipped with: bolt pistol; gorgon’s wrath; harrowhand; 2 servo-arms. you can only include one of this model in your army.||False
1990|valdor tank hunter|rah|146.0|lords of war|a valdor is equipped with: autocannon; valdor neutron laser.||False
1991|tor garadon|sm|84.0|hq|tor garadon is a single model equipped with: grav-gun; hand of defiance. you can only include one of this model in your army.||False
1992|adrax agatone|sm|85.0|hq|adrax agatone is a single model equipped with: drakkis; malleus noctum; frag grenades; krak grenades. you can only include one of this model in your army.||False
1993|da red gobbo|ork|94.0|elites|this model is equipped with: kustom grot blasta; icon of da revolushun; stikkbombs. you can only include one da red gobbo model in your army.||False
1994|carnodon|am|146.0|heavy support|a carnodon is equipped with: 2 autocannons; carnodon twin autocannon.||False
1995|tormentbringer on hellflayer|cd|25.0|hq|a tormentbringer on hellflayer is equipped with: lashes of torment; bladed axle; ravaging claws; seeker tongues.||False
1998|burna boyz (legendary)|ork|94.0|elites|this unit contains 5 burna boyz. it can include up to 5 additional burna boyz (<b>power rating +3</b>) or up to 10 additional burna boyz (<b>power rating +6</b>). for every 5 models in the unit, a spanner can take the place of one burna boy. each burna boy is armed with a burna and stikkbombs. each spanner is armed with stikkbombs and either a kustom mega-blasta, big shoota or rokkit launcha.||False
