datasheet_id|line|ability_id|cost|model|Unnamed: 7
878|4|1480|0||
878|5|1483|0||
879|3|3847|0||
879|4|1484|0||
879|2|1470|0||
879|1|1468|0||
880|1|1485|0||
880|2|1486|0||
881|1|1468|0||
881|2|1487|0||
881|3|1488|0||
882|1|1489|0||
882|2|6209|0||
882|3|6214|5||
883|3|2571|0||
883|4|1494|0||
883|1|6228|0||
883|2|1493|0||
884|1|1493|0||
884|2|1496|0||
889|1|1503|0||
890|1|1504|0||
891|1|1505|0||
891|2|1506|0||
892|5|3066|0||
892|1|1509|0||
892|2|1511|0||
892|3|1513|0||
892|4|1512|0||
894|4|3958|0||
894|3|5595|0||
894|1|1509|0||
894|2|3074|0||
895|1|1509|0||
895|2|5599|0||
895|3|1516|0||
896|5|5596|5||
896|1|1509|0||
896|2|5597|0||
896|3|1517|0||
896|4|5598|0||
897|5|5598|0||
897|3|3075|0||
897|4|5603|0||
897|1|1509|0||
897|2|5604|0||
898|7|1523|0||
898|10|5570|0||
898|9|5569|0||
898|8|1521|0||
898|6|1520|0||
898|11|1522|0||
898|4|5567|0||
898|3|1508|0||
898|2|3936|0||
898|1|1507|0||
898|5|5568|0||
898|12|6977|0||
899|6|3939|10||
899|7|3938|5||
899|5|1525|0||
899|8|6977|0||
899|3|1508|0||
899|2|3936|0||
899|1|1507|0||
899|4|1524|0||
900|5|6977|0||
900|4|3960|0||
900|1|1507|0||
900|2|3936|0||
900|3|1508|0||
901|1|1507|0||
901|2|3936|0||
901|3|1508|0||
901|4|5589|0||
901|5|3073|0||
901|6|5590|0||
901|7|6977|0||
902|7|6977|0||
902|6|3959|0||
902|5|5585|0||
902|3|1508|0||
902|2|3936|0||
902|1|1507|0||
902|4|1528|0||
903|1|1507|0||
903|2|3936|0||
903|3|1508|0||
903|4|3948|5||
903|5|3068|5||
903|6|6977|0||
904|6|6977|0||
904|4|3957|0||
904|5|1530|0||
904|2|3936|0||
904|1|1507|0||
904|3|1508|0||
905|1|1507|0||
905|2|3936|0||
905|3|1508|0||
905|4|1531|0||
905|5|3953|0||
905|6|3948|5||
905|7|3068|5||
905|8|6977|0||
907|7|6977|0||
907|6|3951|0||
907|5|3952|0||
907|3|1508|0||
907|2|3936|0||
907|1|1507|0||
907|4|1509|0||
908|1|1507|0||
908|2|3936|0||
908|3|1508|0||
908|4|3966|10||
908|5|3068|5||
908|6|5601|0||
908|7|6977|0||
909|5|3948|5||
909|6|3068|5||
909|4|5600|0||
909|7|6977|0||
909|2|3936|0||
909|1|1507|0||
909|3|1508|0||
910|1|1507|0||
910|2|3936|0||
910|3|1508|0||
910|4|5605|0||
910|5|6977|0||
911|1|1507|0||
911|2|3936|0||
911|3|1508|0||
911|4|5605|0||
911|5|6977|0||
912|5|6977|0||
912|4|1534|0||
912|1|1507|0||
912|2|3936|0||
912|3|1508|0||
913|1|6015|0||
913|2|6016|0||
913|3|6017|0||
913|4|6018|0||
913|5|6019|0||
914|4|6023|5||
914|1|6025|0||
914|2|6026|0||
914|3|6027|0||
914|5|6024|0||
915|2|1543|0||
915|1|1542|0||
916|1|1536|0||
916|2|1545|0||
916|3|1539|0||
916|4|1546|0||
917|1|1536|0||
917|2|1547|0||
917|3|3843|0||
918|1|1549|0||
918|2|1550|0||
918|3|1536|0||
918|4|3843|0||
919|4|1553|0||
919|3|1552|0||
919|2|1551|0||
919|1|1536|0||
920|1|1536|0||
920|2|1554|0||
920|3|1551|0||
920|4|1555|0||
921|1|1556|0||
921|2|1551|0||
921|3|1557|0||
921|4|1536|0||
922|1|6028|0||
922|2|6029|0||
923|1|6012|0||
923|2|1559|0||
924|7|7402|0||
924|8|6977|0||
924|6|7401|0||
924|5|2195|0||
924|4|1564|0||
924|3|1566|0||
924|2|7395|0||
924|1|7396|0||
925|1|7396|0||
925|2|7406|0||
925|3|2203|0||
925|4|7405|0||
925|5|1568|0||
925|6|6977|0||
926|7|6977|0||
926|6|7413|0||
926|4|1571|0||
926|5|7412|0||
926|2|1572|0||
926|1|7396|0||
926|3|7411|0||
928|1|7396|0||
928|2|1576|0||
928|3|7410|0||
928|4|1575|0||
928|5|6977|0||
929|1|7396|0||
929|2|1578|0||
929|3|7416|0||
929|4|6977|0||
930|5|7416|0||
930|6|6977|0||
930|4|1578|0||
930|3|7395|0||
930|2|3819|0||
930|1|7396|0||
931|1|1561|0||
931|2|7464|0||
931|3|1578|0||
931|4|1581|0||
931|5|6977|0||
932|1|7396|0||
932|2|3929|0||
932|3|7465|0||
932|4|1578|0||
932|5|6977|0||
933|4|6977|0||
933|3|1578|0||
933|2|7466|0||
933|1|7396|0||
934|1|7396|0||
934|2|7467|0||
934|3|1578|0||
934|4|6977|0||
935|1|7396|0||
935|2|7468|0||
935|3|3930|0||
935|4|1578|0||
935|5|6977|0||
936|5|6977|0||
936|4|7428|0||
936|3|7427|0||
936|2|7426|0||
936|1|7396|0||
937|1|7396|0||
937|2|1591|0||
937|3|7408|0||
937|4|1590|0||
937|5|7409|0||
937|6|7407|35||
937|7|6977|0||
938|1|7396|0||
938|2|6977|0||
939|6|6977|0||
939|5|7417|5||
939|4|7418|0||
939|2|3819|0||
939|1|7396|0||
939|3|7395|0||
940|1|7396|0||
940|2|1597|0||
940|3|6977|0||
941|1|7396|0||
941|2|6977|0||
942|1|7396|0||
942|2|6977|0||
943|1|7396|0||
943|2|3930|0||
943|3|6977|0||
944|4|6977|0||
944|3|7425|0||
944|2|7424|0||
944|1|7396|0||
947|1|7396|0||
947|2|3819|0||
947|3|7395|0||
947|4|1600|0||
947|5|6977|0||
948|1|7396|0||
948|2|7462|0||
948|3|7463|5||
948|4|6977|0||
951|6|6977|0||
951|5|7441|5||
951|4|7443|0||
951|3|7442|0||
951|2|3819|0||
951|1|7396|0||
952|1|7396|0||
952|2|3819|0||
952|3|7438|0||
952|4|7431|5||
952|5|6977|0||
953|1|7396|0||
953|2|7437|0||
953|3|7434|0||
953|4|7431|5||
953|5|6977|0||
954|5|6977|0||
954|3|1611|0||
954|4|7440|0||
954|2|7439|0||
954|1|7396|0||
956|1|7396|0||
956|2|1617|0||
956|3|6977|0||
957|1|7396|0||
957|2|3819|0||
957|3|1618|0||
957|4|7431|5||
957|5|6977|0||
958|3|7434|0||
958|4|6977|0||
958|1|7396|0||
958|2|7395|0||
959|1|7396|0||
959|2|7395|0||
959|3|1607|0||
959|4|7446|0||
959|5|6977|0||
960|1|7396|0||
960|2|1622|0||
960|3|7445|0||
960|4|1623|0||
960|5|6977|0||
961|7|7454|0||
961|9|6977|0||
961|8|7455|0||
961|6|7453|0||
961|5|7452|0||
961|4|7451|0||
961|3|7450|0||
961|2|1982|0||
961|1|7396|0||
962|1|7396|0||
962|2|1629|0||
962|3|6977|0||
963|1|7396|0||
963|2|1631|0||
963|3|6977|0||
964|1|7396|0||
964|2|1631|0||
964|3|7448|10||
964|4|6977|0||
965|5|6977|0||
965|4|7447|0||
965|1|7396|0||
965|2|7395|0||
965|3|1633|0||
966|1|7396|0||
966|2|3819|0||
966|3|3247|0||
966|4|6977|0||
967|1|7396|0||
967|2|1982|0||
967|3|1631|0||
967|4|6977|0||
968|5|6977|0||
968|4|7449|0||
968|2|1982|0||
968|1|7396|0||
968|3|1631|0||
969|1|7396|0||
969|2|1982|0||
969|3|1631|0||
969|4|6977|0||
970|1|7396|0||
970|2|1982|0||
970|3|1636|0||
970|4|1635|0||
970|5|7456|0||
970|6|6977|0||
1016|3|6977|0||
1016|1|5888|0||
1016|2|5900|0||
1017|1|3991|0||
1017|2|5888|0||
1017|3|5886|0||
1017|4|5901|0||
1017|5|5900|0||
1017|6|6977|0||
1018|4|3991|0||
1018|1|1643|0||
1018|2|1598|0||
1018|3|3553|0||
1018|5|6977|0||
1020|2|5888|0||
1020|6|2666|0||
1020|7|6977|0||
1020|5|1652|0||
1020|1|3991|0||
1020|3|5887|0||
1020|4|5903|0||
1021|1|5904|0||
1021|2|5905|0||
1021|3|5906|0||
1021|4|6977|0||
1022|1|5908|0||
1022|2|6977|0||
1023|2|2676|0||
1023|3|6977|0||
1023|1|5907|0||
1024|1|5919|0||
1024|2|5920|0||
1024|3|5921|0||
1024|4|5912|0||
1024|5|5922|0||
1024|6|5923|0||
1024|7|5913|0||
1024|8|5924|0||
1024|9|6977|0||
1025|1|5911|0||
1025|2|6977|0||
1026|2|6977|0||
1026|1|5918|0||
1027|3|6977|0||
1027|1|5909|0||
1027|2|5910|10||
1028|1|5912|0||
1028|2|5913|0||
1028|3|5915|0||
1028|4|6977|0||
1029|4|5917|0||
1029|1|5912|0||
1029|2|5916|0||
1029|3|5913|0||
1029|5|6977|0||
1030|4|6977|0||
1030|3|5914|0||
1030|2|5913|0||
1030|1|5912|0||
1031|6|1645|0||
1031|7|2681|0||
1031|8|6977|0||
1031|5|1644|0||
1031|1|5888|0||
1031|3|1646|0||
1031|2|5925|0||
1031|4|5926|0||
1032|5|5896|20||
1032|4|1647|0||
1032|6|6977|0||
1032|2|1648|0||
1032|1|5888|0||
1032|3|2660|0||
1033|5|6977|0||
1033|4|5896|25||
1033|1|5888|0||
1033|2|1647|0||
1033|3|5898|0||
1034|1|2667|10||
1034|2|5902|5||
1035|7|1652|0||
1035|6|5903|0||
1035|5|1653|0||
1035|8|6977|0||
1035|3|5886|0||
1035|2|5888|0||
1035|1|3991|0||
1035|4|5887|0||
1036|1|5888|0||
1036|2|5897|0||
1036|3|5898|0||
1036|4|5899|35||
1036|5|6977|0||
1037|6|6977|0||
1037|1|4275|0||
1037|2|2276|0||
1037|3|5151|0||
1037|4|5180|0||
1037|5|5174|0||
1038|6|5174|0||
1038|3|5151|0||
1038|7|6977|0||
1038|5|5180|0||
1038|1|4275|0||
1038|2|2276|0||
1038|4|5150|0||
1039|1|7396|0||
1039|2|7467|0||
1039|3|1578|0||
1039|4|6977|0||
1041|6|6977|0||
1041|4|5150|0||
1041|5|5182|0||
1041|2|2276|0||
1041|1|4275|0||
1041|3|5151|0||
1044|1|4275|0||
1044|2|5149|0||
1044|3|2276|0||
1044|4|5151|0||
1044|5|2282|0||
1044|6|2281|0||
1044|7|5183|0||
1044|8|6977|0||
1045|4|2305|0||
1045|3|5149|0||
1045|5|6977|0||
1045|1|5151|0||
1045|2|2276|0||
1046|1|5151|0||
1046|2|5194|0||
1046|3|5195|0||
1046|4|5196|0||
1046|5|6977|0||
1047|1|5151|0||
1047|2|5201|0||
1047|3|6977|0||
1048|3|5197|0||
1048|4|6977|0||
1048|1|5151|0||
1048|2|2312|0||
1049|1|5151|0||
1049|2|5198|0||
1049|3|6977|0||
1050|1|5151|0||
1050|2|5199|0||
1050|3|6977|0||
1051|1|5151|0||
1051|2|2316|0||
1051|3|1671|0||
1051|4|5200|0||
1051|5|6977|0||
1052|5|5173|35||
1052|4|5174|0||
1052|6|6977|0||
1052|2|5151|0||
1052|1|2276|0||
1052|3|1671|0||
1053|10|6977|0||
1053|7|5177|0||
1053|9|5179|0||
1053|6|5176|0||
1053|8|5178|0||
1053|4|5175|0||
1053|1|2276|0||
1053|5|1659|0||
1053|3|5150|0||
1053|2|5151|0||
1054|1|2276|0||
1054|2|5151|0||
1054|3|5150|0||
1054|4|5178|0||
1054|5|5175|0||
1054|6|5174|0||
1054|7|6977|0||
1055|3|1665|0||
1055|4|6977|0||
1055|1|2276|0||
1055|2|5151|0||
1056|1|5151|0||
1056|2|1667|0||
1056|3|1669|0||
1056|4|1668|0||
1056|5|5184|0||
1057|1|5151|0||
1057|2|2276|0||
1057|3|1671|0||
1057|4|1672|0||
1057|5|6977|0||
1058|5|5186|0||
1058|4|1673|0||
1058|6|6977|0||
1058|2|5151|0||
1058|1|2276|0||
1058|3|5185|0||
1094|1|7221|0||
1094|2|2853|0||
1094|3|1678|0||
1094|4|5035|0||
1095|4|1685|0||
1095|3|5033|0||
1095|2|2853|0||
1095|1|7221|0||
1096|1|7221|0||
1096|2|2853|0||
1096|3|1678|0||
1096|4|5034|0||
1097|5|5037|0||
1097|4|5040|0||
1097|1|7221|0||
1097|2|2853|0||
1097|3|5039|0||
1098|1|7221|0||
1098|2|2853|0||
1098|3|5036|0||
1098|4|5037|0||
1098|5|5038|0||
1099|1|7221|0||
1099|2|2853|0||
1099|3|1678|0||
1099|4|5044|0||
1100|5|5043|0||
1100|4|5036|0||
1100|1|7221|0||
1100|2|2853|0||
1100|3|5037|0||
1104|1|7566|0||
1104|2|1709|0||
1104|3|7594|0||
1104|4|7595|0||
1105|1|7566|0||
1105|2|7586|0||
1105|3|1711|0||
1106|3|7589|0||
1106|4|1713|0||
1106|1|7566|0||
1106|2|1712|0||
1111|1|7566|0||
1111|2|7592|0||
1111|3|7589|0||
1111|4|7593|0||
1112|1|7566|0||
1112|2|1719|0||
1112|3|7597|0||
1114|1|7566|0||
1114|2|7596|0||
1114|3|1723|0||
1115|2|7596|0||
1115|1|7566|0||
1115|3|1723|0||
1116|1|7566|0||
1117|1|7566|0||
1117|2|7611|0||
1117|3|7612|0||
1117|4|7613|0||
1118|1|7566|0||
1118|2|7615|0||
1118|3|7616|0||
1119|1|7566|0||
1119|2|1729|0||
1119|3|1730|0||
1120|1|7566|0||
1120|2|7611|0||
1120|3|7614|0||
1125|1|7566|0||
1126|1|7566|0||
1126|2|7625|0||
1126|3|7626|0||
1127|1|7566|0||
1127|2|7627|0||
1127|3|7628|0||
1128|1|7566|0||
1128|2|7629|0||
1128|3|7630|0||
1129|1|7566|0||
1129|2|7645|0||
1129|3|1739|0||
1130|4|7644|0||
1130|3|7643|0||
1130|1|7566|0||
1130|2|7642|0||
1132|1|7566|0||
1132|2|7596|0||
1132|3|1723|0||
1133|1|7566|0||
1133|2|7647|0||
1133|3|1744|0||
1133|4|7648|0||
1134|1|7566|0||
1134|2|1746|0||
1134|3|7649|0||
1134|4|7650|0||
1135|3|1723|0||
1135|1|7566|0||
1135|2|7596|0||
1136|1|7566|0||
1136|2|1750|0||
1136|3|7665|0||
1136|4|1748|0||
1137|6|3436|0||
1137|1|7566|0||
1137|2|7662|0||
1137|3|7663|0||
1137|4|3434|0||
1137|5|3435|0||
1138|2|7665|0||
1138|3|7671|0||
1138|1|7566|0||
1139|1|1703|0||
1139|2|1707|0||
1139|3|1708|0||
1139|4|1752|0||
1139|5|1760|0||
1140|1|7566|0||
1140|2|7665|0||
1140|3|7669|0||
1140|4|7670|0||
1140|5|1763|0||
1141|4|7670|0||
1141|5|1763|0||
1141|2|7665|0||
1141|1|7566|0||
1141|3|7669|0||
1142|1|7566|0||
1142|2|7596|0||
1142|3|1723|0||
1143|1|7566|0||
1143|2|1759|0||
1144|3|7672|0||
1144|1|7566|0||
1144|2|7670|0||
1145|3|7596|0||
1145|4|1723|0||
1145|1|7566|0||
1145|2|1760|0||
1146|2|7670|0||
1146|3|1763|0||
1146|1|7566|0||
1147|1|7566|0||
1147|2|7670|0||
1147|3|1763|0||
1148|1|7566|0||
1148|2|1766|0||
1148|3|1764|0||
1148|4|5686|0||
1148|5|5687|0||
1149|1|7566|0||
1149|2|1768|0||
1149|3|1769|0||
1149|4|7674|35||
1151|3|2618|0||
1151|2|1771|0||
1151|1|7566|0||
1153|1|3528|0||
1153|2|4798|0||
1153|3|1777|0||
1153|4|6977|0||
1154|1|3528|0||
1154|2|1777|0||
1154|3|6977|0||
1156|1|3528|0||
1156|2|4798|0||
1156|3|216|0||
1156|4|1780|15||
1156|6|6977|0||
1156|5|1942|15||
1157|3|6977|0||
1157|1|3528|0||
1157|2|216|0||
1158|1|3528|0||
1158|2|216|0||
1158|3|6977|0||
1159|1|3528|0||
1159|2|1783|0||
1159|3|216|0||
1159|4|6977|0||
1160|3|1784|0||
1160|1|3528|0||
1160|2|4798|0||
1160|4|6977|0||
1161|4|6977|0||
1161|3|2925|0||
1161|1|3528|0||
1161|2|4798|0||
1162|4|6977|0||
1162|1|3528|0||
1162|2|4798|0||
1162|3|2925|0||
1163|3|1787|0||
1163|4|6977|0||
1163|1|3528|0||
1163|2|4798|0||
1164|3|1787|0||
1164|4|6977|0||
1164|1|3528|0||
1164|2|4798|0||
1165|4|6977|0||
1165|3|1787|0||
1165|1|3528|0||
1165|2|4798|0||
1166|1|3528|0||
1166|2|4798|0||
1166|3|4840|0||
1166|4|6977|0||
1167|4|6977|0||
1167|3|4840|0||
1167|1|3528|0||
1167|2|4798|0||
1168|1|3528|0||
1168|2|4798|0||
1168|3|2920|0||
1168|4|4966|0||
1168|5|6977|0||
1169|4|6977|0||
1169|3|166|0||
1169|1|3528|0||
1169|2|4465|0||
1172|1|3528|0||
1172|2|4465|0||
1172|3|167|0||
1172|4|4454|0||
1172|5|4800|0||
1172|6|1802|0||
1172|7|1805|0||
1172|8|1801|0||
1172|9|6977|0||
1173|5|1808|0||
1173|6|6977|0||
1173|4|168|0||
1173|1|3528|0||
1173|2|4798|0||
1173|3|4465|0||
1174|1|3528|0||
1174|2|4465|0||
1174|3|168|0||
1174|4|4798|0||
1174|5|1812|0||
1174|6|6977|0||
1175|6|6977|0||
1175|4|168|0||
1175|5|4833|0||
1175|2|4798|0||
1175|1|3528|0||
1175|3|4465|0||
1176|1|3528|0||
1176|2|4452|0||
1176|3|190|0||
1176|4|6977|0||
1177|1|3528|0||
1177|2|4798|0||
1177|3|190|0||
1177|4|4452|0||
1177|5|6977|0||
1178|6|4798|0||
1178|7|6977|0||
1178|5|3563|0||
1178|2|196|0||
1178|3|4476|0||
1178|4|200|0||
1178|1|3528|0||
1179|1|3528|0||
1179|2|196|0||
1179|3|200|0||
1179|4|203|0||
1179|5|199|0||
1179|6|4798|0||
1179|7|197|0||
1179|8|6977|0||
1181|8|6977|0||
1181|7|4839|0||
1181|6|4477|0||
1181|5|200|0||
1181|4|4476|0||
1181|3|196|0||
1181|2|4798|0||
1181|1|3528|0||
1182|1|3528|0||
1182|2|196|0||
1182|3|200|0||
1182|4|4477|0||
1182|5|4476|0||
1182|6|4814|0||
1182|7|6977|0||
1183|8|1828|0||
1183|9|6977|0||
1183|7|4842|0||
1183|6|1824|0||
1183|2|196|0||
1183|4|200|0||
1183|3|4476|0||
1183|1|3528|0||
1183|5|4477|0||
1184|7|4815|0||
1184|6|1829|0||
1184|5|4476|0||
1184|8|6977|0||
1184|3|200|0||
1184|2|196|0||
1184|1|3528|0||
1184|4|4477|0||
1185|1|3528|0||
1185|2|4798|0||
1185|3|196|0||
1185|4|4476|0||
1185|5|200|0||
1185|6|4477|0||
1185|7|1824|0||
1185|8|4842|0||
1185|9|2920|0||
1185|10|6977|0||
1186|5|192|0||
1186|4|4831|0||
1186|6|6977|0||
1186|2|4829|0||
1186|1|3528|0||
1186|3|4830|0||
1187|1|3528|0||
1187|2|213|0||
1187|3|6977|0||
1188|1|3528|0||
1188|2|4798|0||
1188|3|213|0||
1188|4|6977|0||
1189|1|3528|0||
1189|2|4836|0||
1189|3|6977|0||
1190|4|6977|0||
1190|3|4960|0||
1190|2|4799|0||
1190|1|3528|0||
1191|1|3528|0||
1191|2|4799|0||
1191|3|1842|0||
1191|4|6977|0||
1192|1|3528|0||
1192|2|4445|0||
1192|3|194|0||
1192|4|4837|0||
1192|5|4838|0||
1192|6|6977|0||
1193|6|6977|0||
1193|4|4834|0||
1193|5|4835|0||
1193|2|4445|0||
1193|3|1846|0||
1193|1|3528|0||
1196|1|5872|0||
1196|2|6977|0||
1197|8|6977|0||
1197|7|1828|0||
1197|6|4843|0||
1197|5|1824|0||
1197|3|203|0||
1197|2|200|0||
1197|1|196|0||
1197|4|199|0||
1198|1|1470|0||
1198|2|4963|0||
1198|3|4964|0||
1199|6|1853|0||
1199|7|6977|0||
1199|5|1854|0||
1199|1|1507|0||
1199|3|1508|0||
1199|2|3936|0||
1199|4|1855|0||
1200|1|3528|0||
1200|2|4448|0||
1200|3|131|0||
1200|4|4449|0||
1200|5|1856|0||
1200|6|1858|0||
1200|7|6977|0||
1201|6|4819|0||
1201|8|6977|0||
1201|7|4820|0||
1201|5|1856|0||
1201|1|3528|0||
1201|3|131|0||
1201|2|4448|0||
1201|4|4449|0||
1202|1|3528|0||
1202|2|4456|0||
1202|3|4457|0||
1202|4|4821|0||
1202|5|4822|0||
1202|6|6977|0||
1203|6|132|0||
1203|5|4801|0||
1203|4|1868|0||
1203|3|131|0||
1203|2|4449|0||
1203|1|3528|0||
1204|1|3528|0||
1204|2|146|0||
1204|3|2175|0||
1204|4|4802|0||
1204|5|4803|0||
1204|6|6977|0||
1205|6|4824|0||
1205|5|1856|0||
1205|4|4449|0||
1205|7|4347|0||
1205|2|4448|0||
1205|1|3528|0||
1205|3|131|0||
1206|1|3528|0||
1206|2|4454|0||
1206|3|143|0||
1206|4|6977|0||
1207|1|3528|0||
1207|2|137|0||
1207|3|4811|0||
1207|4|4825|0||
1207|5|4826|0||
1207|6|6977|0||
1208|7|6977|0||
1208|6|4828|0||
1208|5|4827|0||
1208|3|4449|0||
1208|2|4448|0||
1208|1|3528|0||
1208|4|1856|0||
1209|1|3528|0||
1209|2|4465|0||
1209|3|4454|0||
1209|4|1801|0||
1209|5|1887|0||
1209|6|1888|0||
1209|7|6977|0||
1210|3|1890|0||
1210|1|3528|0||
1210|2|4449|0||
1210|4|6977|0||
1211|4|4804|0||
1211|3|4449|0||
1211|5|6977|0||
1211|1|3528|0||
1211|2|131|0||
1212|1|3528|0||
1212|2|131|0||
1212|3|4449|0||
1212|4|1856|0||
1212|5|4805|0||
1212|6|4806|0||
1212|7|4807|0||
1212|8|6977|0||
1213|7|6977|0||
1213|6|1902|0||
1213|4|1856|0||
1213|5|1900|0||
1213|2|131|0||
1213|1|3528|0||
1213|3|4449|0||
1214|1|3528|0||
1214|2|4448|0||
1214|3|131|0||
1214|4|4449|0||
1214|5|4808|0||
1214|6|6977|0||
1215|1|3528|0||
1215|2|131|0||
1215|3|4449|0||
1215|4|4809|0||
1215|5|6977|0||
1216|5|6977|0||
1216|4|1912|0||
1216|2|4465|0||
1216|1|3528|0||
1216|3|1910|0||
1217|1|3528|0||
1217|2|4459|0||
1217|3|144|0||
1217|4|5147|0||
1217|5|4810|0||
1217|6|6977|0||
1218|5|6977|0||
1218|1|3528|0||
1218|2|137|0||
1218|3|4811|0||
1218|4|1914|0||
1219|7|6977|0||
1219|6|1919|0||
1219|5|1918|0||
1219|1|3528|0||
1219|3|4454|0||
1219|2|143|0||
1219|4|4812|0||
1220|4|4813|0||
1220|1|3528|0||
1220|2|131|0||
1220|3|4449|0||
1220|5|6977|0||
1221|5|148|0||
1221|6|6977|0||
1221|4|4449|0||
1221|2|4445|0||
1221|1|3528|0||
1221|3|131|0||
1222|1|3528|0||
1222|2|131|0||
1222|3|4449|0||
1222|4|1856|0||
1222|5|4456|0||
1222|6|4457|0||
1222|7|6977|0||
1223|4|6977|0||
1223|3|4449|0||
1223|2|131|0||
1223|1|3528|0||
1224|1|1468|0||
1224|2|1470|0||
1224|3|1480|0||
1224|4|1483|0||
1224|5|137|0||
1224|6|4962|0||
1225|1|1468|0||
1225|2|1470|0||
1225|3|1480|0||
1226|6|1941|0||
1226|7|6977|0||
1226|5|4832|0||
1226|4|1939|0||
1226|3|1937|0||
1226|2|4465|0||
1226|1|3528|0||
1237|1|196|0||
1237|2|199|0||
1237|3|203|0||
1237|4|200|0||
1237|5|1260|0||
1237|6|4907|0||
1237|7|6977|0||
1249|2|1960|0||
1249|3|1961|0||
1249|1|1959|0||
1250|1|5046|0||
1250|2|1960|0||
1250|3|1963|0||
1251|1|5047|0||
1251|2|1965|0||
1251|3|1960|0||
1252|1|1960|0||
1252|2|5048|0||
1253|4|1967|5||
1253|1|1960|0||
1253|2|5048|0||
1253|3|1966|10||
1254|2|1960|0||
1254|3|5048|0||
1254|1|1968|0||
1255|3|5055|0||
1255|2|1960|0||
1255|1|5054|0||
1256|1|5049|0||
1256|2|1960|0||
1256|3|1970|10||
1256|4|1971|10||
1256|5|1967|5||
1257|1|5049|0||
1257|2|1960|0||
1257|3|1966|10||
1257|4|1967|5||
1258|1|1973|0||
1258|2|1961|0||
1258|3|1960|0||
1259|2|5051|0||
1259|3|1960|0||
1259|1|5050|0||
1260|1|1976|0||
1261|1|1976|0||
1261|2|1977|0||
1262|1|5052|0||
1262|2|5053|0||
1262|3|1977|0||
1264|1|1205|0||
1264|2|4887|0||
1264|3|6977|0||
1265|1|1207|0||
1265|2|1208|0||
1265|3|1209|0||
1265|4|6977|0||
1266|4|6977|0||
1266|3|2400|0||
1266|1|1203|0||
1266|2|1204|0||
1267|1|1203|0||
1267|2|2400|0||
1267|3|6977|0||
1268|1|1204|0||
1268|2|2400|0||
1268|3|1209|0||
1268|4|4896|0||
1268|5|6977|0||
1269|5|4945|0||
1269|6|6977|0||
1269|4|203|0||
1269|3|200|0||
1269|2|199|0||
1269|1|196|0||
1270|1|1209|0||
1270|2|1260|0||
1270|3|203|0||
1270|4|2401|0||
1270|5|196|0||
1270|6|200|0||
1270|7|199|0||
1270|8|1261|0||
1270|9|6977|0||
1271|5|1197|0||
1271|6|6977|0||
1271|4|165|0||
1271|2|1209|0||
1271|3|1214|0||
1271|1|2353|0||
1273|1|1209|0||
1273|2|1210|0||
1273|3|165|0||
1273|4|6977|0||
1274|1|4939|0||
1274|2|6977|0||
1275|1|4887|0||
1275|2|1209|0||
1275|3|4898|0||
1275|4|6977|0||
1276|4|6977|0||
1276|3|1209|0||
1276|1|1210|0||
1276|2|165|0||
1277|1|1210|0||
1277|2|165|0||
1277|3|1209|0||
1277|4|6977|0||
1278|1|1209|0||
1278|2|4887|0||
1278|3|4937|0||
1278|4|6977|0||
1280|1|4940|0||
1280|2|6977|0||
1281|2|6977|0||
1281|1|4936|0||
1282|1|4929|0||
1282|2|6977|0||
1283|1|4887|0||
1283|2|4932|0||
1283|3|6977|0||
1284|5|6977|0||
1284|1|1217|0||
1284|2|4887|0||
1284|3|4953|0||
1284|4|4955|0||
1285|3|6977|0||
1285|2|4934|0||
1285|1|4887|0||
1286|1|1216|0||
1286|2|165|0||
1286|3|1217|0||
1286|4|6977|0||
1287|3|4931|0||
1287|1|1209|0||
1287|2|4887|0||
1287|4|6977|0||
1288|2|6977|0||
1288|1|4935|0||
1289|3|4952|0||
1289|4|6977|0||
1289|1|1217|0||
1289|2|4887|0||
1290|3|4912|0||
1290|4|6977|0||
1290|1|4887|0||
1290|2|1217|0||
1291|1|1217|0||
1291|2|4887|0||
1291|3|4952|0||
1291|4|6977|0||
1292|1|1217|0||
1292|2|4887|0||
1292|3|4952|0||
1292|4|6977|0||
1293|6|6977|0||
1293|4|1984|0||
1293|5|4987|0||
1293|2|1982|0||
1293|1|7396|0||
1293|3|4986|0||
1294|1|7396|0||
1294|2|1982|0||
1294|3|1989|0||
1294|4|7563|0||
1294|5|6977|0||
1295|5|6977|0||
1295|1|7396|0||
1295|2|1982|0||
1295|3|4977|0||
1295|4|4978|0||
1296|3|1706|0||
1296|5|1995|0||
1296|1|1708|0||
1296|2|1703|0||
1296|4|1996|0||
1297|1|7396|0||
1297|2|1982|0||
1297|3|5010|0||
1297|4|5003|0||
1297|5|6977|0||
1298|1|7396|0||
1298|2|1982|0||
1298|3|5003|0||
1298|4|5004|0||
1298|5|5005|0||
1298|6|5006|0||
1298|7|6977|0||
1299|6|6977|0||
1299|5|4982|0||
1299|4|4981|0||
1299|3|4980|0||
1299|2|4979|0||
1299|1|7396|0||
1300|1|7396|0||
1300|2|4979|0||
1300|3|4990|0||
1300|4|4988|15||
1300|5|4989|15||
1300|6|6977|0||
1301|4|6977|0||
1301|1|7396|0||
1301|2|4991|0||
1301|3|4992|0||
1302|3|6977|0||
1302|1|4979|0||
1302|2|5021|0||
1303|1|7396|0||
1303|2|4979|0||
1303|3|4994|0||
1303|4|6977|0||
1304|1|7396|0||
1304|2|4979|0||
