id|name|type|description|is_relic|faction_id|faction_name
000002456|Glaive of Vengeance|Relics of Chogoris|Model equipped with a khan’s spear only. This Relic replaces a khan’s spear and has the following profile:|True|SM|Space Marines
000002457|Adamantine Mantle|White Scars Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.|True|SM|Space Marines
000002458|Artificer Armour|White Scars Special-issue Wargear|"A model with this Relic has a Save characteristic of 2+ and a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>."|True|SM|Space Marines
000002459|Master-crafted Weapon|White Scars Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.|True|SM|Space Marines
000002460|Digital Weapons|White Scars Special-issue Wargear|"When a model with this Relic fights, it can make 1 additional attack using the <a href=""/wh40k9ed/the-rules/core-rules/#Select-Weapon"">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> and the attack sequence ends."|True|SM|Space Marines
000002461|Equis-pattern bolt pistol|White Scars Special-issue Wargear|Model equipped with a bolt pistol or heavy bolt pistol only. This Relic replaces a bolt pistol or heavy bolt pistol and has the following profile:|True|SM|Space Marines
000002462|Headtaker’s Trophies|White Scars Special-issue Wargear|"Subtract 1 from the Leadership characteristic of enemy units whilst they are within 6"" of a model from your army with this Relic."|True|SM|Space Marines
000002463|Stormwrath Bolts|White Scars Special-issue Wargear|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a stormwrath bolt. If you do, you can only make one attack with that weapon, but the weapon has a Strength characteristic of 7 and an Armour Penetration characteristic of -1 for that attack. If the target of that attack is a <span class=""kwb"">MONSTER</span>, the weapon has a Damage characteristic of D6 for that attack."|True|SM|Space Marines
000002464|Cyber-eagle Helm|White Scars Special-issue Wargear|"The bearer has the following ability:<br><br><span class=""redfont"">Cyber-eagle Helm (Aura)</span>: While a friendly <span class=""tooltip00673"" data-tooltip-content=""#tooltip_content00673"" data-tooltip-anchor=""#tooltip_content00673""><span class=""kwb"">WHITE</span> <span class=""kwb"">SCARS</span> <span class=""kwb"">CORE</span></span> unit is within 6"" of the bearer, each time a model in that unit makes an <a href=""/wh40k9ed/the-rules/core-rules/#Overwatch"">Overwatch</a> attack, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a> of 5+ scores a hit."|True|SM|Space Marines
000002465|Arachnus magna-blaze cannon|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|AC|Adeptus Custodes
000002466|Mutant claw|Melee Weapons||False|CSM|Chaos Space Marines
000002467|Scavenged maul|Melee Weapons||False|CSM|Chaos Space Marines
000002468|Grenade launcher|Ranged Weapons|When attacking with this weapon, choose one of the profiles below.|False|CSM|Chaos Space Marines
000002469|Stubcarbine|Ranged Weapons||False|CSM|Chaos Space Marines
000002470|Hellfire torch|Ranged Weapons||False|CSM|Chaos Space Marines
000002471|Negotiator pistol|Ranged Weapons||False|RT|Rogue Traders
000002472|Power sword|Melee Weapons||False|RT|Rogue Traders
000002473|Laspistol|Ranged Weapons||False|RT|Rogue Traders
000002474|Force stave|Melee Weapons||False|RT|Rogue Traders
000002477|Grav-gun|Ranged Weapons||False|RT|Rogue Traders
000002478|Hydraulic claw|Melee Weapons||False|RT|Rogue Traders
000002479|Blackout|Ranged Weapons||False|SM|Space Marines
s00002479|Enhanced senses|Other Wargear|The bearer has a Ballistic Skill characteristic of 3+.|False|TYR|Tyranids
s00002480|Spore cysts|Other Wargear|"Each time a ranged attack is made against the bearer, the bearer receives the benefits of <a href=""/wh40k9ed/the-rules/core-rules/#Light-Cover"">Light Cover</a> against that attack."|False|TYR|Tyranids
000002480|The Ebonclaws|Relics of Ravenspire|Model equipped with two lightning claws only. This Relic replaces two lightning claws and has the following profile:|True|SM|Space Marines
s00002481|Tusks|Other Wargear|"The bearer gains the <span class=""tooltip00676"" data-tooltip-content=""#tooltip_content00676"" data-tooltip-anchor=""#tooltip_content00676""><span class=""kwb"">HORNED</span> <span class=""kwb"">CHITIN</span></span> keyword."|False|TYR|Tyranids
000002481|The Armour of Shadows|Relics of Ravenspire|"When resolving an attack made with a weapon that has an Armour Penetration characteristic of -1 against a model from your army with this Relic, that weapon is treated as having an Armour Penetration characteristic of 0. In addition, when resolving an attack against a model from your army with this Relic, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a> of 1, 2 or 3 always fails."|True|SM|Space Marines
000002482|The Raven Skull of Korvaad|Relics of Ravenspire|"Once per turn, when resolving an attack made by a model from your army with this Relic, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a>, <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a> or damage roll. In addition, if a model from your army with this Relic is destroyed as a result of an attack made by an enemy unit, then until the end of the battle, when resolving an attack made by a friendly <span class=""kwb"">RAVEN</span> <span class=""kwb"">GUARD</span> unit against that enemy unit, add 1 to the hit roll."|True|SM|Space Marines
000002483|Ex Tenebris|Relics of Ravenspire|Model equipped with a master-crafted stalker bolt rifle, master-crafted occulus bolt carbine or master-crafted instigator bolt carbine only. This Relic replaces a master-crafted stalker bolt rifle, master-crafted occulus bolt carbine or master-crafted instigator bolt carbine and has the following profile:|True|SM|Space Marines
000002484|Oppressor’s End|Relics of Ravenspire|Model equipped with combat knife only. This Relic replaces a combat knife and has the following profile:|True|SM|Space Marines
000002485|Adamantine Mantle|Raven Guard Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.|True|SM|Space Marines
000002486|Artificer Armour|Raven Guard Special-issue Wargear|"A model with this Relic has a Save characteristic of 2+ and a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>."|True|SM|Space Marines
000002487|Master-crafted Weapon|Raven Guard Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.|True|SM|Space Marines
000002488|Digital Weapons|Raven Guard Special-issue Wargear|"When a model with this Relic fights, it can make 1 additional attack using the <a href=""/wh40k9ed/the-rules/core-rules/#Select-Weapon"">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> and the attack sequence ends."|True|SM|Space Marines
000002489|Shadowmaster Cloak|Raven Guard Special-issue Wargear|"A model with this Relic has a 3+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a> whilst they are wholly on or in a <a href=""/wh40k9ed/the-rules/core-rules/#Terrain-Features-1"">terrain</a> feature."|True|SM|Space Marines
000002490|Silentus Pistol|Raven Guard Special-issue Wargear|Model equipped with bolt pistol or heavy bolt pistol only. This Relic replaces a bolt pistol or heavy bolt pistol and has the following profile:|True|SM|Space Marines
000002491|Korvidari Bolts|Raven Guard Special-issue Wargear|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. When that model is chosen to shoot with, you can choose for that weapon to fire a korvidari bolt. If you do, when choosing targets for that model and when choosing ranged weapons, that weapon’s Range characteristic is increased by 6"" and it can target units that are not visible to the bearer, but only one attack can be made with that weapon."|True|SM|Space Marines
000002492|Shard of Isstvan|Raven Guard Special-issue Wargear|"Add 1 to the Attacks characteristic of a model with this Relic. In addition, the bearer has the following ability:<br><br><b>Shard of Isstvan (Aura):</b> While a friendly <span class=""kwb"">RAVEN</span> <span class=""kwb"">GUARD</span> unit is within 6"" of the bearer, each time a <a href=""/wh40k9ed/the-rules/core-rules/#Morale-Tests"">Morale test</a> is taken for that unit, it is automatically passed."|True|SM|Space Marines
000002493|Gorgon’s Wrath|Ranged Weapons||False|SM|Space Marines
000002494|Harrowhand|Melee Weapons||False|SM|Space Marines
000002495|The Aegis Ferrum|Relics of Medusa|"<span class=""tooltip00677"" data-tooltip-content=""#tooltip_content00677"" data-tooltip-anchor=""#tooltip_content00677""><span class=""kwb"">PRIMARIS</span></span> model only. Add 1 to the Toughness characteristic of a model with this Relic. When resolving an attack made against that model, reduce any damage inflicted by 1, to a minimum of 1."|True|SM|Space Marines
000002496|The Mindforge|Relics of Medusa|Model equipped with a force sword, force axe or force stave only. This Relic replaces a force sword, force axe or force stave and has the following profile:|True|SM|Space Marines
000002497|Betrayer’s Bane|Relics of Medusa|"Model equipped with a combi-melta only. This Relic replaces a combi-melta and has the following profile:<br><br>When you choose this weapon to shoot with, select one or both of the profiles below. If you select both, subtract 1 from <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit rolls</a> for attacks made with this weapon."|True|SM|Space Marines
000002498|The Ironstone|Relics of Medusa|"At the start of each battle round, select one friendly <span class=""tooltip00678"" data-tooltip-content=""#tooltip_content00678"" data-tooltip-anchor=""#tooltip_content00678""><span class=""kwb"">IRON</span> <span class=""kwb"">HANDS</span> <span class=""kwb"">VEHICLE</span></span> unit within 3"" of the bearer. Until the start of your next battle round, when resolving an attack made against that <span class=""kwb"">VEHICLE</span> unit, if the bearer is within 3"" of that <span class=""kwb"">VEHICLE</span> unit you can reduce any damage suffered by 1, to a minimum of 1 (this is not cumulative with any other rules that reduce damage)."|True|SM|Space Marines
000002499|The Tempered Helm|Relics of Medusa|"Whilst a model from your army with this Relic is on the battlefield, you can roll one D6 for each <a href=""/wh40k9ed/the-rules/core-rules/#Command-Points"">Command Point</a> you spend to use a Stratagem; on a 5+ that Command Point is refunded. You can only have 1 Command Point refunded per battle round by this Relic."|True|SM|Space Marines
000002500|The Gorgon’s Chain|Relics of Medusa|"A model with this Relic has a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>. When resolving an attack made with a ranged weapon against that model, subtract 1 from the <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a>."|True|SM|Space Marines
000002501|Adamantine Mantle|Iron Hands Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.|True|SM|Space Marines
000002502|Artificer Armour|Iron Hands Special-issue Wargear|"A model with this Relic has a Save characteristic of 2+ and a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>."|True|SM|Space Marines
000002503|Master-crafted Weapon|Iron Hands Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.|True|SM|Space Marines
000002504|Digital Weapons|Iron Hands Special-issue Wargear|"When a model with this Relic fights, it can make 1 additional attack using the <a href=""/wh40k9ed/the-rules/core-rules/#Select-Weapon"">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> and the attack sequence ends."|True|SM|Space Marines
000002505|Auto-medicae Bionics|Iron Hands Special-issue Wargear|If a model with this Relic has lost any wounds, at the start of your turn it regains up to D3 lost wounds.|True|SM|Space Marines
000002506|Teeth of Mars|Iron Hands Special-issue Wargear|Model equipped with an Astartes chainsword only. This Relic replaces an Astartes chainsword and has the following profile:|True|SM|Space Marines
000002507|Haywire Bolts|Iron Hands Special-issue Wargear|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a haywire bolt. If you do, you can only make one attack with that weapon, but when resolving that attack, if it is made against a <span class=""kwb"">VEHICLE</span> unit, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a> of 4-5 inflicts D3 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wounds</a> on the target in addition to any other damage, and an unmodified wound roll of 6 inflicts 3 mortal wounds on the target in addition to any other damage."|True|SM|Space Marines
000002508|Fortis-pattern Data Spike|Iron Hands Special-issue Wargear|"<span class=""tooltip00679"" data-tooltip-content=""#tooltip_content00679"" data-tooltip-anchor=""#tooltip_content00679""><span class=""kwb"">TECHMARINE</span></span> only. When a model with this Relic uses their <span class=""redfont"">Blessing of the Omnissiah</span> ability, roll two dice when determining how many lost wounds are regained and discard one of the results."|True|SM|Space Marines
000002509|Hand of Defiance|Melee Weapons||False|SM|Space Marines
000002510|Drakkis|Ranged Weapons||False|SM|Space Marines
000002511|Malleus Noctum|Melee Weapons||False|SM|Space Marines
000002512|The Banner of Staganda|Relics of the Fists|"<span class=""tooltip00680"" data-tooltip-content=""#tooltip_content00680"" data-tooltip-anchor=""#tooltip_content00680""><span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> <span class=""kwb"">ANCIENT</span></span> model only. The bearer has the following ability: <br><br><span class=""redfont"">Banner of Staganda (Aura)</span>: While a friendly <span class=""tooltip00681"" data-tooltip-content=""#tooltip_content00681"" data-tooltip-anchor=""#tooltip_content00681""><span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> <span class=""kwb"">CORE</span></span> or <span class=""tooltip00682"" data-tooltip-content=""#tooltip_content00682"" data-tooltip-anchor=""#tooltip_content00682""><span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> <span class=""kwb"">CHARACTER</span></span> unit is within 6"" of the bearer, each time a model in that unit makes a melee attack, add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a>."|True|SM|Space Marines
000002513|The Eye of Hypnoth|Relics of the Fists|"<span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> model only. The bearer has the following ability:<br><br><span class=""redfont"">Eye of Hypnoth (Aura)</span>: While a friendly <span class=""tooltip00681"" data-tooltip-content=""#tooltip_content00681"" data-tooltip-anchor=""#tooltip_content00681""><span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> <span class=""kwb"">CORE</span></span> unit is within 6"" of the bearer, each time a model in that unit makes a ranged attack, re-roll a <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a> of 1."|True|SM|Space Marines
000002514|The Bones of Osrak|Relics of the Fists|"<span class=""tooltip00683"" data-tooltip-content=""#tooltip_content00683"" data-tooltip-anchor=""#tooltip_content00683""><span class=""kwb"">IMPERIAL</span> <span class=""kwb"">FISTS</span> <span class=""kwb"">LIBRARIAN</span></span> only. When a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic test</a> is taken for a model with this Relic that is attempting to <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifest</a> a psychic power from the <b><a href=""/wh40k9ed/factions/space-marines/#Geokinesis-Discipline"">Geokinesis discipline</a></b>, you can re-roll the result."|True|SM|Space Marines
000002515|Duty’s Burden|Relics of the Fists|"<span class=""kwb"">CRIMSON</span> <span class=""kwb"">FISTS</span> model with a master-crafted auto bolt rifle or master-crafted stalker bolt rifle only. This Relic replaces a master-crafted auto bolt rifle or master-crafted stalker bolt rifle, and has the following profile:"|True|SM|Space Marines
000002516|Adamantine Mantle|Imperial Fists Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.|True|SM|Space Marines
000002517|Artificer Armour|Imperial Fists Special-issue Wargear|"A model with this Relic has a Save characteristic of 2+ and a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>."|True|SM|Space Marines
000002518|Master-crafted Weapon|Imperial Fists Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.|True|SM|Space Marines
000002519|Digital Weapons|Imperial Fists Special-issue Wargear|"When a model with this Relic fights, it can make 1 additional attack using the <a href=""/wh40k9ed/the-rules/core-rules/#Select-Weapon"">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> and the attack sequence ends."|True|SM|Space Marines
000002520|Fist of Terra|Imperial Fists Special-issue Wargear|Model with a power fist only. This Relic replaces a power fist and has the following profile:|True|SM|Space Marines
000002521|Gatebreaker Bolts|Imperial Fists Special-issue Wargear|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a gatebreaker bolt. If you do, you can only make one attack with that weapon, but if that attack hits, make D3 <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound rolls</a> instead of one (each successful wound roll results in a wound that must be allocated). When resolving that attack, the weapon has an Armour Penetration characteristic of -5 and a Damage characteristic of 1 for that attack."|True|SM|Space Marines
000002522|Auric Aquila|Imperial Fists Special-issue Wargear|"A model with this Relic has a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>. When a model with this Relic would lose a wound as a result of a <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> in the <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>, roll one D6; on a 5+ that wound is not lost."|True|SM|Space Marines
000002523|Warden’s Cuirass|Imperial Fists Special-issue Wargear|Add 1 to the Wounds characteristic of a model with this Relic.|True|SM|Space Marines
000002524|Vulkan’s Sigil|Relics of Nocturne|"<ul><li>Add 1 to the bearer’s Attacks characteristic.</li><li>Once per battle, at the start of the <a href=""/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE"">Fight phase</a>, the bearer can hold aloft Vulkan’s Sigil. Until the end of the phase:</li><ul><li>Add 1 to the bearer’s Attacks characteristic (for a cumulative total of +2 Attacks).</li><li>The bearer gains the following ability: ‘<span class=""redfont"">Vulkan’s Sigil (Aura):</span> While a friendly <span class=""tooltip00684"" data-tooltip-content=""#tooltip_content00684"" data-tooltip-anchor=""#tooltip_content00684""><span class=""kwb"">SALAMANDERS</span> <span class=""kwb"">CORE</span></span> unit is within 6"" of the bearer, add 1 to the Attacks characteristic of models in that unit.’</li></ul></ul>"|True|SM|Space Marines
000002525|Drake-smiter|Relics of Nocturne|Model equipped with thunder hammer only. This Relic replaces a thunder hammer and has the following profile:|True|SM|Space Marines
000002526|Wrath of Prometheus|Relics of Nocturne|"<span class=""kwb"">SALAMANDERS</span> model with a boltgun or master-crafted boltgun only. This Relic replaces a boltgun or master-crafted boltgun and has the following profile:"|True|SM|Space Marines
000002527|The Tome of Vel’cona|Relics of Nocturne|"<span class=""tooltip00685"" data-tooltip-content=""#tooltip_content00685"" data-tooltip-anchor=""#tooltip_content00685""><span class=""kwb"">LIBRARIAN</span></span> model only. A model with this Relic knows one psychic power from the <b><a href=""/wh40k9ed/factions/space-marines/#Promethean-Discipline"">Promethean discipline</a></b> in addition to any other powers it knows. When a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic test</a> is taken for a model with this Relic that is attempting to <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifest</a> a psychic power from the Promethean discipline, you can add 1 to the total."|True|SM|Space Marines
000002528|Nocturne’s Vengeance|Relics of Nocturne|"Model with combi-flamer only. This Relic replaces a combi-flamer and has the following profile. When you choose this weapon to shoot with, select one or both of the profiles below. If you select both, subtract 1 from <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit rolls</a> for attacks made with this weapon."|True|SM|Space Marines
000002529|Helm of Draklos|Relics of Nocturne|"<span class=""tooltip00329"" data-tooltip-content=""#tooltip_content00329"" data-tooltip-anchor=""#tooltip_content00329""><span class=""kwb"">PRIMARIS</span></span> model only. Add 1 to the Wounds characteristic of a model with this Relic. The bearer has the following ability:<br><br><span class=""redfont"">Helm of Draklos (Aura)</span>: While an enemy unit is within 6"" of the bearer, subtract 1 from the Leadership characteristic of models in that unit."|True|SM|Space Marines
000002530|Adamantine Mantle|Salamanders Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.|True|SM|Space Marines
000002531|Artificer Armour|Salamanders Special-issue Wargear|"A model with this Relic has a Save characteristic of 2+ and a 5+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>."|True|SM|Space Marines
000002532|Master-crafted Weapon|Salamanders Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.|True|SM|Space Marines
000002533|Digital Weapons|Salamanders Special-issue Wargear|"When a model with this Relic fights, it can make 1 additional attack using the <a href=""/wh40k9ed/the-rules/core-rules/#Select-Weapon"">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> and the attack sequence ends."|True|SM|Space Marines
000002534|Obsidian Aquila|Salamanders Special-issue Wargear|"The bearer has the following ability:<br><br><span class=""redfont"">Obsidian Aquila (Aura)</span>: While a friendly <span class=""tooltip00684"" data-tooltip-content=""#tooltip_content00684"" data-tooltip-anchor=""#tooltip_content00684""><span class=""kwb"">SALAMANDERS</span> <span class=""kwb"">CORE</span></span> unit is within 6"" of the bearer, roll one D6 each time a model in that unit would lose a wound: on a 6, that wound is not lost."|True|SM|Space Marines
000002535|Promethean Plate|Salamanders Special-issue Wargear|"When resolving an attack made against a model with this Relic, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a> of 1, 2 or 3 always fails, irrespective of any abilities that the weapon or the model making that attack may have."|True|SM|Space Marines
000002536|Dragonrage Bolts|Salamanders Special-issue Wargear|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a dragonrage bolt. If you do, you can only make one attack with that weapon, but if that attack hits, make D6 <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound rolls</a> instead of one (each successful wound roll results in a wound that must be allocated). When resolving that attack, the target does not receive the <a href=""/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover"">benefit of cover</a> to its <a href=""/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw"">saving throw</a>, and that weapon has a Damage characteristic of 1 and an Armour Penetration characteristic of -1 for that attack."|True|SM|Space Marines
000002537|Drakeblade|Salamanders Special-issue Wargear|Model with power sword, master-crafted power sword or combat knife only. This Relic replaces a model’s power sword, master-crafted power sword or combat knife, and has the following profile:|True|SM|Space Marines
000002538|Demiklaives|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.|False|DRU|Drukhari
000002539|Kustom grot blasta|Ranged Weapons||False|ORK|Orks
000002540|Icon of da Revolushun|Melee Weapons||False|ORK|Orks
000002541|Volkite caliver|Ranged Weapons||False|AM|Astra Militarum
000002543|Mortis Machina|Chapter Relics|"<span class=""tooltip00686"" data-tooltip-content=""#tooltip_content00686"" data-tooltip-anchor=""#tooltip_content00686""><span class=""kwb"">MASTER</span> <span class=""kwb2"">OF</span> <span class=""kwb2"">THE</span> <span class=""kwb"">FORGE</span></span> model with power axe only. This relic replaces a model’s power axe and has the following profile:"|True|SM|Space Marines
000002544|Vinculum Vitae|Chapter Relics|Model with force sword only. This Relic replaces a force sword and has the following profile:|True|SM|Space Marines
000002545|Acquittal|Chapter Relics|Model with bolt pistol or absolvor bolt pistol only. This Relic replaces a bolt pistol or absolvor pistol and has the following profile:|True|SM|Space Marines
000002546|Blade of Triumph|Chapter Relics|Model with master-crafted power sword only. This Relic replaces a master-crafted power sword and has the following profile:|True|SM|Space Marines
000002547|Witchseeker Bolts|Relics of the Eternal Crusade|"When you give a model this Relic, select one <a href=""/wh40k9ed/factions/space-marines/#Bolt-Weapons"">bolt weapon</a> that model is equipped with. Each time the bearer shoots with that weapon, you can choose for it to fire a witchseeker bolt. If you do, you can only make one attack with that weapon.<br><ul><li>Each time you fire a witchseeker bolt, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#Look-out-Sir"">Look Out, Sir</a> rule if the target is a <span class=""kwb"">PSYKER</span> <span class=""kwb"">CHARACTER</span> unit.</li><li>Each time an attack is made with a witchseeker bolt against a <span class=""kwb"">PSYKER</span> unit, a successful <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a> inflicts D3 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wounds</a> on the target in addition to any normal damage.</li></ul>"|True|SM|Space Marines
000002548|The Aurillian Shroud|Relics of the Eternal Crusade|"Once per battle, at the start of either player’s <a href=""/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE"">Command phase</a>, the bearer can unveil the Aurillian Shroud. If it does, until the start of your next Command phase, the bearer has the following ability:<br><br>‘<span class=""redfont"">Aurillian Shroud (Aura)</span><b>:</b> While a friendly <span class=""tooltip00687"" data-tooltip-content=""#tooltip_content00687"" data-tooltip-anchor=""#tooltip_content00687""><span class=""kwb"">BLACK</span> <span class=""kwb"">TEMPLARS</span> <span class=""kwb"">CORE</span> <span class=""kwb"">INFANTRY</span></span> unit is within 3"" of this model, models in that unit have a 4+ <a href=""/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves"">invulnerable save</a>.’"|True|SM|Space Marines
000002549|Ancient Breviary|Relics of the Eternal Crusade|"<span class=""tooltip00666"" data-tooltip-content=""#tooltip_content00666"" data-tooltip-anchor=""#tooltip_content00666""><span class=""kwb"">CHAPLAIN</span></span> model only. Each time a roll is made to determine if a litany recited by the bearer is inspiring, roll one additional D6 and discard the lowest result."|True|SM|Space Marines
000002550|Skull of the Cacodominus (Aura)|Relics of the Eternal Crusade|"<ul><li>While an enemy <span class=""kwb"">PSYKER</span> unit is within 12"" of this model, subtract 1 from <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic tests</a> taken for that unit.</li><li>While an enemy <span class=""kwb"">PSYKER</span> unit is within 12"" of this model, each time a Psychic test is taken for that unit, it suffers <a href=""/wh40k9ed/the-rules/core-rules/#Perils-of-the-Warp"">Perils of the Warp</a> on any dice roll that includes a double, instead of only a double 1 or double 6.</li><li>Once per battle, at the start of your opponent’s Psychic phase, the bearer can raise the Skull of the Cacodominus. If it does, until the end of the phase, the bearer has the following ability: ‘<span class=""redfont"">Skull of the Cacodominus (Aura)</span><b>:</b> While an enemy <span class=""kwb"">PSYKER</span> unit is within 18"" of this model, subtract 1 from Psychic tests made for that unit (this is cumulative with the other abilities of this Relic).’</li></ul>"|True|SM|Space Marines
000002551|Sword of Judgement|Relics of the Eternal Crusade|Model with a power sword, master-crafted power sword or relic blade only. This Relic replaces a power sword, master-crafted power sword or relic blade and has the following profile:|True|SM|Space Marines
