wargear_id|line|name|Range|type|S|AP|D|abilities
1724|1|mace of contagion|melee|melee|+2|-1|3|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1725|1|cleave|melee|melee|+3|-3|2|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon profile, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1725|2|scythe|melee|melee|+1|-1|1|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1726|1|cleave|melee|melee|+3|-3|3|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon profile, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1726|2|scythe|melee|melee|+1|-1|1|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1727|1|plague knife|melee|melee|user|-1|1|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>"
1728|1|plague probe|melee|melee|user|-2|1|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>"
1730|1|plaguereaper|melee|melee|x2|-3|3|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1733|1|eviscerating blow|melee|melee|x2|-4|d3+3|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>"
1733|2|reaping scythe|melee|melee|user|-2|1|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time an attack is made with this weapon profile, make 3 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1734|1|blight launcher|"24"""|assault 2|6|-2|2|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>"
1735|1|entropy cannon|"36"""|heavy 1|8|-4|d3+3|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>"
1736|1|heavy slugger|"36"""|heavy 4|5|-1|1|
1737|1|plaguebringer|melee|melee|+2|-3|2|"<span class=""tooltip00887"" data-tooltip-content=""#tooltip_content00887""><span class=""tt kwbu"">plague</span> <span class=""tt kwbu"">weapon</span></span>. each time a model is destroyed as a result of an attack made with this weapon, that model counts as two destroyed models for the purposes of <a href=""/wh40k9ed/the-rules/core-rules/#morale-tests"">morale tests</a> this turn."
1743|1|twin icarus autocannon|"48"""|heavy 4|7|-1|2|"each time an attack is made with this weapon profile against an <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> unit, add 1 to that attack's <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1755|1|pater cog-tooth|melee|melee|+3|-2|3|
1756|1|anzion’s pseudogenetor|melee|melee|+2|-1|1|each time the bearer fights, it makes 3d3 additional attacks with this weapon.
1758|1|the uncreator gauntlet|melee|melee|x2|-3|3|"each time the bearer fights, it makes 1 additional attack with this weapon. each time an attack made with this weapon hits a <span class=""kwb"">vehicle</span> unit, that attack inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> in addition to any normal damage."
1759|1|phosphoenix|"18"""|assault 3|5|-3|2|"each time an attack is made with this weapon, the target does not receive the benefits of <a href=""/wh40k9ed/the-rules/core-rules/#dense-cover"">dense cover</a> against that attack. each time an attack is made with this weapon against an enemy unit, if a hit is scored, until the end of the phase, that enemy unit is exposed and the bearer gains the following ability:<br><br>‘<span class=""redfont"">target exposure (aura)</span><b>:</b> while a friendly <span class=""tooltip00569"" data-tooltip-content=""#tooltip_content00569"" data-tooltip-anchor=""#tooltip_content00569""><span class=""kwb2"">&lt;<span class=""kwb3"">f</span>orge</span> <span class=""kwb"">world&gt;</span> <span class=""kwb"">core</span></span> unit is within 6"" of this model, each time a model in that unit makes a ranged attack against an exposed unit, the target does not receive the benefits of <a href=""/wh40k9ed/the-rules/core-rules/#dense-cover"">dense cover</a> against that attack.’"
1764|1|the red axe|melee|melee|+2|-5|2|each time the bearer fights, it makes 3 additional attacks with this weapon.
1766|1|the adamantine arm|melee|melee|x3|-3|4|"each time the bearer fights, no more than one attack can be made with this weapon. each time an attack is made with this weapon, add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1768|1|weapon xcix|"24"""|heavy 3|7|-2|2|"each time an attack is made with this weapon, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6, that attack inflicts 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> in addition to any normal damage."
1770|1|stomping feet|melee|melee|+2|0|1|each time the bearer fights, it makes 3 additional attacks with this weapon and no more than 3 attacks can be made with this weapon.
1771|1|grot-guided bomm|"72"""|heavy 2d6|8|-3|2|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. <a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. this weapon can target units that are not visible to the bearer. the bearer can only shoot with this weapon once per battle. each time an attack is made with this weapon, the bearer has a ballistic skill characteristic of 2+ for that attack."
1774|1|blast burna|"48"""|heavy 3d6|5|-1|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
1774|2|boom shell|"60"""|heavy 2d6|8|-2|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
1774|3|scrap kanister|"18"""|heavy 3d6|5|-1|1|each time an attack is made with this weapon, that attack automatically hits the target.
1774|4|tankhamma shell|"60"""|heavy 1|10|-3|6|"each time an attack is made with this weapon against a <span class=""kwb"">vehicle</span> unit, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1776|1|knarloc beak and talons|melee|melee|+2|-2|2|each time the bearer fights, it makes 2 additional attacks with this weapon and no more than 2 attacks can be made with this weapon.
1777|1|kroot bolt thrower|"36"""|assault 6|6|-1|1|
1778|1|twin kroot gun|"48"""|rapid fire 2|7|-1|d3|
1779|1|great knarloc beak and talons|melee|melee|user|-4|3|
1780|1|firestorm scatter laser|"60"""|heavy 12|6|0|1|"each time an attack is made with this weapon against an <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a> unit, add 2 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1781|1|autogun|"24"""|rapid fire 1|3|0|1|
1782|1|omnissian axe|melee|melee|+1|-2|2|
1783|1|servo-arm|melee|melee|x2|-2|3|"each servo-arm can only be used to make one attack each time this model fights. when a model attacks with this weapon, you must subtract 1 from the <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1784|1|ripper gun (shooting)|"12"""|assault 3|5|0|1|
1785|1|ripper gun (melee)|melee|melee|user|-1|1|
1786|1|the emperor’s benediction|"12"""|pistol 3|4|-1|2|"this weapon can target a <a href=""/wh40k9ed/the-rules/core-rules/#characters"">character</a> even if it is not the closest enemy unit, unless the bearer is within 1"" of an enemy unit."
1791|1|blade of conquest|melee|melee|+2|-4|d3|
1793|1|mamorph tuskblade|melee|melee|+2|-3|2|
1794|1|pietrov’s mk 45|"12"""|pistol 2|4|-1|2|"friendly <span class=""tooltip00581"" data-tooltip-content=""#tooltip_content00581"" data-tooltip-anchor=""#tooltip_content00581""><span class=""kwb"">valhallan</span></span> units within 6"" of the bearer can never lose more than one model as the result of any single failed <a href=""/wh40k9ed/the-rules/core-rules/#morale-tests"">morale test</a>."
1797|1|claw of the desert tigers|melee|melee|+1|-3|2|each time the bearer fights, it can make 2 additional attacks with this weapon.
1803|1|kurnous’ bow|"18"""|pistol 3|5|-|-|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>. each time an attack is made with this weapon, if that attack successfully wounds the target, it inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target and the attack sequence ends."
1805|1|shard of anaris|melee|melee|+1|-3|1|each time the bearer fights, it makes d3+3 additional attacks with this weapon.
1807|1|firesabre|melee|melee|+3|-4|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target in addition to any normal damage."
1814|1|blazing star of vaul|"12"""|pistol 8|4|-1|1|"<span class=""tooltip00883"" data-tooltip-content=""#tooltip_content00883""><span class=""tt kwbu"">shuriken</span></span>"
1816|1|star glaive|melee|melee|x2|-3|2|
1817|1|lasblaster|"24"""|assault 4|4|0|1|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 automatically wounds the target."
1818|1|assault cannon|"24"""|heavy 6|6|-1|1|
1853|1|hurricane bolter|"24"""|rapid fire 6|4|0|1|
1858|1|twin assault cannon|"24"""|heavy 12|6|-1|1|
1866|1|psytronome shaper|melee|melee|user|0|d3|
1872|1|scythes of tyran|melee|melee|+2|-4|3|each time the bearer fights, it makes 2 additional attacks with this weapon.
1879|1|balethorn cannon|"36"""|heavy d3+3|10|-3|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
1886|1|spine banks|"6"""|assault 5|5|0|1|
1888|1|bio-plasmic scream|"18"""|assault d6|8|-4|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
1891|1|ripper pistol|"12"""|pistol 3|5|0|1|this weapon wounds infantry units on a roll of 2+.
1892|1|envenomed blade|melee|melee|+1|0|1|this weapon wounds infantry units on a roll of 2+.
1907|1|watcher’s axe (shooting)|"24"""|rapid fire 1|5|-1|2|
1908|1|watcher’s axe (melee)|melee|melee|x2|-3|3|
1909|1|misericordia|melee|melee|user|-2|1|each time the bearer fights, it makes 1 additional attack with this weapon.
1910|1|castellan axe (shooting)|"24"""|rapid fire 1|4|-1|2|
1911|1|castellan axe (melee)|melee|melee|+3|-2|2|
1912|1|balistus grenade launcher|"18"""|assault d3|5|-3|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
1913|1|salvo launcher|"24"""|heavy 1|8|-4|d3+3|
1914|1|interceptor lance|melee|melee|+2|-3|2|"each time the bearer makes a melee attack with this weapon, if it made a <a href=""/wh40k9ed/the-rules/core-rules/#charging-with-a-unit"">charge move</a> or <a href=""/wh40k9ed/the-rules/core-rules/#performing-a-heroic-intervention"">performed a heroic intervention</a> this turn, add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>."
1915|1|gatekeeper (shooting)|"24"""|rapid fire 2|5|-2|2|each time a ranged attack is made with this weapon, that attack automatically hits the target.
1915|2|gatekeeper (melee)|melee|melee|+2|-3|2|
1920|1|veiled blade (shooting)|"12"""|pistol 2|4|-1|2|
1920|2|veiled blade (melee)|melee|melee|+1|-4|2|each time the bearer fights, it makes 2 additional attacks with this weapon.
1921|1|emperor’s light|melee|melee|user|-2|1|"each time the bearer fights, it makes 1 additional attack with this weapon and no more than 2 attacks can be made with this weapon. each time an attack is made with this weapon, if the <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> is successful, the target suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> and the attack sequence ends."
1924|1|obliteratum|"18"""|assault 1|10|-4|d3+3|
1928|1|blade of blood|melee|melee|user|-3|3|
1931|1|achillus dreadspear (shooting)|"24"""|heavy 2|8|-2|3|
1932|1|achillus dreadspear (melee)|melee|melee|x2|-3|d3+3|
1933|1|lastrum storm bolter|"24"""|rapid fire 2|5|-1|1|
1936|1|twin iliastus accelerator cannon|"60"""|heavy 8|7|-3|2|
1937|1|twin lastrum bolt cannon|"36"""|heavy 6|6|-2|1|
1939|1|bileblade|melee|melee|user|-3|2|"each time an attack is made with this weapon, you can re-roll the <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>."
1940|1|doomsday bell|melee|melee|+1|-1|2|
1941|1|streams of brackish filth|"12"""|assault 2d6|6|-3|1|each time an attack is made with this weapon, that attack automatically hits the target.
1942|1|fanged maw|melee|melee|user|-1|2|"<span class=""tooltip00601"" data-tooltip-content=""#tooltip_content00601""><span class=""tt kwbu"">malefic</span> <span class=""tt kwbu"">1</span></span>"
1943|1|mighty strike|melee|melee|+1|-3|3|"each time an attack is made with this weapon profile, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 automatically wounds the target."
1943|2|sweeping blow|melee|melee|user|-2|1|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1945|1|lopping shears|melee|melee|+1|-3|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 automatically wounds the target."
1946|1|acidic maw|melee|melee|7|-4|3|"<span class=""tooltip00601"" data-tooltip-content=""#tooltip_content00601""><span class=""tt kwbu"">malefic</span> <span class=""tt kwbu"">2</span></span>"
1947|1|marotter|melee|melee|user|0|1|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 automatically wounds the target."
1948|1|disgusting sneezes|"6"""|assault d6|4|0|1|each time an attack is made with this weapon, that attack automatically hits the target.
1949|1|distended maw|melee|melee|+1|-1|3|"<span class=""tooltip00601"" data-tooltip-content=""#tooltip_content00601""><span class=""tt kwbu"">malefic</span> <span class=""tt kwbu"">1</span></span>"
1950|1|serrated claws|melee|melee|user|-3|2|
1951|1|ravaging claws|melee|melee|user|-2|2|
1955|1|mighty strike|melee|melee|+4|-4|d6|"each time an attack is made against a <span class=""kwb"">vehicle</span> or <span class=""kwb"">monster</span> unit with this weapon’s mighty strike profile, that attack has a strength characteristic of x2 and a damage characteristic of d3+3."
1955|2|sweeping blow|melee|melee|user|-3|1|"each time an attack is made with this weapon’s sweeping blow profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1965|1|soulstealer|melee|melee|+2|-3|3|"each time a model is destroyed by an attack made with this weapon, the bearer regains 1 lost wound (to a maximum of 6 regained wounds per phase). each time the bearer makes an attack with this weapon against an <span class=""tooltip00888"" data-tooltip-content=""#tooltip_content00888"" data-tooltip-anchor=""#tooltip_content00888""><span class=""kwb"">aeldari</span></span> unit, if a hit is scored, that attack automatically wounds the target."
1967|1|seer’s bane|melee|melee|+2|-4|d3|"each time an attack is made with this weapon against a <a href=""/wh40k9ed/the-rules/core-rules/#psychic-phase""><span class=""kwb"">psyker</span></a> unit, this weapon has a strength characteristic of x2. each time an attack made with this weapon is allocated to a <span class=""kwb"">psyker</span> unit, that attack has a damage characteristic of d6."
1970|1|coruscator|"18"""|pistol 3|5|-2|2|
1973|1|daemonic axe|melee|melee|+2|-2|3|
1974|1|hellforged sword|melee|melee|+1|-3|3|
1976|1|fatecaster greatbow|"30"""|assault 1|5|-1|1|"each time you select a target for this weapon, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#look-out-sir"">look out, sir</a> rule. each time an attack is made with this weapon (including when firing <a href=""/wh40k9ed/the-rules/core-rules/#overwatch"">overwatch</a>), an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 2+ is always successful."
1977|1|divining spear|melee|melee|+1|-1|2|
1978|1|betentacled maw|melee|melee|user|-1|1|"each time an attack is made with this weapon, make 3 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
1979|1|mutalith claws|melee|melee|+1|-2|3|
1980|1|flamer|"12"""|assault d6|4|0|1|each time an attack is made with this weapon, that attack automatically hits the target.
1981|1|high-intensity plasma rifle|"36"""|assault 2|8|-4|3|
1983|1|onager gauntlet|melee|melee|12|-4|3|
1987|1|supernova launcher|"24"""|assault 6|5|-2|2|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. this weapon can target units that are not visible to the bearer. each time the bearer shoots with this weapon, if any hits are scored, until the end of the turn, each time a friendly <span class=""kwb"">t’au</span> <span class=""kwb"">empire</span> unit makes a ranged attack against the target, add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> and add 1 to that attack's <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>."
1994|1|voidscythe|melee|melee|x2|-4|3|"each time an attack is made with this weapon, subtract 1 from that attack's <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
1995|1|telemon caestus|melee|melee|x2|-3|4|each time the bearer fights, it makes 1 additional attack with this weapon.
1997|1|spiculus bolt launcher|"24"""|heavy 5|5|-1|1|"each time this weapon is selected to shoot with, if this model has not moved this turn, change this weapon's type to <a href=""/wh40k9ed/the-rules/core-rules/#heavy"">heavy 10</a>."
1999|1|iliastus accelerator culverin|"48"""|heavy 4|7|-3|2|
2001|1|voidreaper|melee|melee|+2|-4|3|each time an attack is made with this weapon, rules that ignore wounds cannot be used.
2004|1|gauntlet of the conflagrator|"12"""|pistol 1|-|-|-|"each time an attack is made with this weapon, that attack automatically hits the target. instead of making a <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a>, roll one d6 for each model in the target unit: that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> for each result of 6 and the attack sequence ends."
2010|1|the voltaic staff (shooting)|"18"""|assault 4|6|-2|2|"each time an attack is made with this weapon, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 6 scores 2 additional hits."
2010|2|the voltaic staff (melee)|melee|melee|+1|-2|2|
2011|1|blood scythe|melee|melee|+2|-4|2|each time the bearer fights, it makes 2 additional attacks with this weapon.
2012|1|the solar staff (shooting)|"24"""|assault 6|5|-2|1|"each time an attack is made with this weapon against an <span class=""kwb"">infantry</span> unit, if a hit is scored, then until the end of the turn that unit is blinded. blinded units cannot fire <a href=""/wh40k9ed/the-rules/core-rules/#overwatch"">overwatch</a> or <a href=""/wh40k9ed/the-rules/core-rules/#defensible"">set to defend</a>."
2012|2|the solar staff (melee)|melee|melee|user|-2|1|"each time an attack is made with this weapon against an <span class=""kwb"">infantry</span> unit, if a hit is scored, then until the end of the turn that unit is blinded. blinded units cannot fire <a href=""/wh40k9ed/the-rules/core-rules/#overwatch"">overwatch</a> or <a href=""/wh40k9ed/the-rules/core-rules/#defensible"">set to defend</a>."
2013|1|plasma grenades|"6"""|grenade d6|4|-1|1|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2014|1|razor feathers|melee|melee|user|-1|1|
2015|1|talos gauntlet|melee|melee|+2|-3|3|"each time an attack is made with this weapon, subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>."
2017|1|parasite’s kiss|"12"""|pistol 3|2|-2|2|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time an enemy model is destroyed by an attack made with this weapon, the bearer regains 1 lost wound."
2021|1|the animus vitae|"6"""|grenade 1|-|-|-|"the bearer can only shoot with this weapon once per battle. if it hits, the target unit suffers d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a>. if the target unit has 11 or more models, it suffers d3+3 mortal wounds instead. until the end of the turn, friendly units with the <span class=""tooltip00890"" data-tooltip-content=""#tooltip_content00890""><span class=""tt kwbu"">power</span> <span class=""tt kwbu"">from</span> <span class=""tt kwbu"">pain</span></span> ability treat the current battle round as being one higher than it actually is when determining what effects they gain."
2022|1|the triptych whip|melee|melee|user|-3|2|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time the bearer is selected to fight, add 3 to their attacks characteristic until the end of the phase."
2024|1|soul-seeker|"18"""|pistol 2|2|-2|d3|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time you select a target for this weapon, you can ignore the <a href=""/wh40k9ed/the-rules/core-rules/#look-out-sir"">look out, sir</a> rule. each time an attack is made with this weapon, the target does not receive the <a href=""/wh40k9ed/the-rules/core-rules/#terrain-and-cover"">benefits of cover</a> against that attack."
2029|1|the blood glaive|melee|melee|+2|-3|3|
2031|1|spirit-sting|"12"""|pistol 3|2|-3|1|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time an attack is made with this weapon, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be taken against that attack."
2032|1|the flensing blade|melee|melee|user|-2|d3|"<span class=""tooltip00884"" data-tooltip-content=""#tooltip_content00884""><span class=""tt kwbu"">poisoned</span> <span class=""tt kwbu"">weapon</span></span> (2+). each time an attack made with this weapon targets a <a href=""/wh40k9ed/the-rules/core-rules/#characters""><span class=""kwb"">character</span></a> unit, that attack has a damage characteristic of 3."
2047|1|armiger autocannon|"60"""|heavy 2d3|7|-2|3|
2048|1|conflagration cannon|"18"""|heavy 3d6|7|-2|2|each time an attack is made with this weapon, that attack automatically hits the target.
2049|1|low intensity|"36"""|heavy 2d6|6|-2|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2049|2|high intensity|"24"""|heavy d6|12|-4|4|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2051|1|standard|"48"""|heavy 2d6|8|-4|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2051|2|supercharge|"48"""|heavy 2d6|9|-4|3|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>. each time an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a> of 1 is made for an attack with this weapon profile, the bearer suffers 2 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> after shooting with this weapon profile."
2052|1|shieldbreaker missile|"48"""|heavy 1|10|-4|d6|"each time the bearer is selected to shoot, it can only make attacks with one shieldbreaker missile, and it can only shoot each shieldbreaker missile it is equipped with once per battle. each time an attack is made with this weapon, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be made against that attack."
2053|1|thermal spear|"30"""|heavy 2|9|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
2054|1|thundercoil harpoon|"18"""|heavy 1|16|-6|10|"each time an attack is made with this weapon against an <span class=""kwb"">monster</span> or <span class=""kwb"">vehicle</span> unit (excluding <a href=""/wh40k9ed/the-rules/core-rules/#aircraft""><span class=""kwb"">aircraft</span></a>), add 1 to that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit roll</a>. each time an attack made with this weapon is allocated to a model, that model’s unit suffers 3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> in addition to the normal damage."
2055|1|twin meltagun|"12"""|assault 2|8|-4|d6|each time an attack made with this weapon targets a unit within half range, that attack has a damage characteristic of d6+2.
2056|1|twin siegebreaker cannon|"36"""|heavy 2d3|7|-1|2|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2057|1|volcano lance|"80"""|heavy d3|16|-5|d6+8|"<a href=""/wh40k9ed/the-rules/core-rules/#blast-weapons"">blast</a>"
2058|1|strike|melee|melee|x2|-4|8|"each time an attack is made with this weapon profile, an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 inflicts d3 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wounds</a> on the target in addition to the normal damage."
2058|2|sweep|melee|melee|+2|-2|3|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1 and an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6 inflicts 1 <a href=""/wh40k9ed/the-rules/core-rules/#mortal-wounds"">mortal wound</a> on the target in addition to the normal damage."
2059|1|strike|melee|melee|+4|-4|3|
2059|2|sweep|melee|melee|user|-3|1|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
2061|1|strike|melee|melee|+7|-4|6|
2061|2|sweep|melee|melee|+1|-3|2|"each time an attack is made with this weapon profile, make 3 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1."
2062|1|strike|melee|melee|x2|-4|9|"each time an attack is made with this weapon profile, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be taken against that attack."
2062|2|sweep|melee|melee|+2|-2|4|"each time an attack is made with this weapon profile, make 2 <a href=""/wh40k9ed/the-rules/core-rules/#1.-hit-roll"">hit rolls</a> instead of 1 and, on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#2.-wound-roll"">wound roll</a> of 6, <a href=""/wh40k9ed/the-rules/core-rules/#invulnerable-saves"">invulnerable saving throws</a> cannot be taken against that attack."
2064|1|endless fury|"36"""|assault d6+12|6|-3|2|
2065|1|judgement|"48"""|heavy 3|8|-2|d3+3|"<span class=""tooltip00881"" data-tooltip-content=""#tooltip_content00881""><span class=""tt kwbu"">indirect</span> <span class=""tt kwbu"">fire</span></span>. this weapon can target units that are not visible to the bearer."
